# Run started 2023-04-21 11:35:19.648581
# Command: ../../scripts/annotation/count_fasta_length.py Saccharomyces_cerevisiae.R64-1-1_transcriptome_padded_600up_30down_renamed.fasta Saccharomyces_cerevisiae.R64-1-1_transcriptome_padded_600up_30down_renamed.lengths.tsv
# Parameters:
#	in_file: Saccharomyces_cerevisiae.R64-1-1_transcriptome_padded_600up_30down_renamed.fasta
#	out_file: Saccharomyces_cerevisiae.R64-1-1_transcriptome_padded_600up_30down_renamed.lengths.tsv
ORF	Length
YML118W	2148
YML117W	4035
YML116W-A	933
YML116W	2259
YML115C	2238
YML114C	2163
YML113W	1377
YML112W	1521
YML111W	3393
YML110C	1554
YML109W	3459
YML108W	948
YML107C	1635
YML106W	1311
YML105C	1452
YML104C	4014
YML103C	5598
YML102W	2037
YML101C-A	948
YML101C	984
YML100W-A	804
YML100W	3927
YML099W-A	960
YML099C	3273
YML098W	1134
YML097C	1986
YML096W	2208
YML095C	1263
YML094C-A	1032
YML094W	1122
YML093W	3330
YML092C	1383
YML091C	4239
YML090W	1017
YML089C	999
YML088W	2637
YML087C	1569
YML086C	2211
YML085C	1974
YML084W	939
YML083C	1887
YML082W	2580
YML081C-A	810
YML081W	4386
YML080W	1902
YML079W	1236
YML078W	1179
YML077W	1110
YML076C	3465
YML075C	3795
YML074C	1866
YML073C	1161
YML072C	5268
YML071C	2454
YML070W	2385
YML069W	2289
YML068W	2025
YML067C	1689
YML066C	1740
YML065W	3375
YML064C	1368
YML063W	1398
YML062C	1809
YML061C	3210
YML060W	1761
YML059C	5670
YML058W-A	837
YML058W	945
YML057C-A	1020
YML057W	2445
YML056C	2205
YML055W	1167
YML054C	2406
YML054C-A	789
YML053C	1269
YML052W	1539
YML051W	1938
YML050W	1566
YML049C	4716
YML048W	1842
YML047W-A	996
YML047C	1689
YML046W	2520
YML043C	2154
YML042W	2643
YML041C	1473
YML038C	1959
YML037C	1653
YML036W	1176
YML035C	3063
YML034C-A	1029
YML034W	3135
YML032C	2046
YML031C-A	966
YML031W	2598
YML030W	1110
YML029W	3147
YML028W	1221
YML027W	1788
YML026C	1071
YML025C	1491
YML024W	1041
YML023C	2301
YML022W	1194
YML021C	1710
YML020W	2625
YML019W	1629
YML018C	1812
YML017W	2412
YML016C	2709
YML015C	1671
YML014W	1470
YML013W	2385
YML012C-A	1008
YML012W	1266
YML011C	1164
YML010W	3822
YML009W-B	1107
YML009C-A	957
YML009C	843
YML008C	1782
YML007C-A	741
YML007W	2583
YML006C	2955
YML005W	2019
YML004C	1611
YML003W	1503
YML002W	2844
YML001W	1257
YMR001C	2748
YMR001C-A	861
YMR002W	1101
YMR003W	1227
YMR004W	2166
YMR005W	1797
YMR006C	2751
YMR007W	1011
YMR008C	2625
YMR009W	1170
YMR010W	1848
YMR011W	2256
YMR012W	4464
YMR013C	2190
YMR013C-A	780
YMR013W-A	711
YMR014W	2190
YMR015C	2247
YMR016C	2988
YMR017W	1824
YMR018W	2175
YMR019W	3480
YMR020W	2157
YMR021C	1884
YMR022W	1128
YMR023C	2211
YMR024W	1803
YMR025W	1518
YMR026C	1830
YMR027W	2043
YMR028W	1731
YMR029C	2202
YMR030W	1761
YMR031C	3162
YMR031W-A	957
YMR032W	2640
YMR030W-A	921
YMR033W	2034
YMR034C	1935
YMR035W	1164
YMR036C	2295
YMR037C	2745
YMR038C	1380
YMR039C	1509
YMR040W	1113
YMR041C	1638
YMR042W	1164
YMR043W	1491
YMR044W	2058
YMR046W-A	759
YMR047C	3972
YMR048W	1584
YMR049C	3054
YMR052W	1245
YMR052C-A	996
YMR053C	3183
YMR054W	3303
YMR055C	1551
YMR056C	1560
YMR057C	1002
YMR058W	2541
YMR059W	1017
YMR060C	1614
YMR061W	2664
YMR062C	1956
YMR063W	1350
YMR064W	2187
YMR065W	2145
YMR066W	3327
YMR067C	1881
YMR068W	1911
YMR069W	1488
YMR070W	2103
YMR071C	1134
YMR072W	1182
YMR073C	1236
YMR074C	1068
YMR075W	2685
YMR075C-A	996
YMR076C	4464
YMR077C	1296
YMR078C	2856
YMR079W	1545
YMR080C	3546
YMR081C	1647
YMR082C	987
YMR083W	1758
YMR084W	1419
YMR085W	1929
YMR086W	3513
YMR086C-A	969
YMR087W	1485
YMR088C	2319
YMR089C	3108
YMR090W	1314
YMR091C	1938
YMR092C	2478
YMR093W	2172
YMR094W	2067
YMR095C	1305
YMR096W	1524
YMR097C	1734
YMR098C	2469
YMR099C	1524
YMR100W	2493
YMR101C	1662
YMR102C	3135
YMR103C	993
YMR104C	2664
YMR105C	2340
YMR105W-A	825
YMR106C	2520
YMR107W	978
YMR108W	2694
YMR109W	4290
YMR110C	2229
YMR111C	2019
YMR112C	1026
YMR113W	1914
YMR114C	1737
YMR115W	2136
YMR116C	1590
YMR117C	1272
YMR118C	1221
YMR119W	2505
YMR119W-A	1005
YMR120C	2409
YMR121C	1245
YMR122C	1005
YMR122W-A	885
YMR123W	999
YMR124W	3462
YMR125W	3216
YMR126C	1659
YMR127C	1647
YMR128W	4434
YMR129W	4644
YMR130W	1539
YMR131C	2166
YMR132C	1257
YMR133W	1917
YMR134W	1344
YMR135C	1998
YMR135W-A	1164
YMR136W	2313
YMR137C	2616
YMR138W	1206
YMR139W	1743
YMR140W	2100
YMR141C	939
YMR142C	1230
YMR141W-A	855
YMR143W	1062
YMR144W	1659
YMR145C	2313
YMR146C	1674
YMR147W	1302
YMR148W	1077
YMR149W	1491
YMR150C	1203
YMR151W	1068
YMR152W	1728
YMR153W	2058
YMR153C-A	966
YMR154C	2814
YMR155W	2274
YMR156C	1347
YMR157C	1398
YMR158W	1098
YMR158C-A	768
YMR158W-B	951
YMR159C	1083
YMR160W	3081
YMR161W	1305
YMR162C	5601
YMR163C	2748
YMR164C	2907
YMR165C	3219
YMR166C	1737
YMR167W	2940
YMR168C	2457
YMR169C	2151
YMR170C	2151
YMR171C	2283
YMR172W	2790
YMR172C-A	1014
YMR173W	1923
YMR173W-A	1815
YMR174C	837
YMR175W	870
YMR175W-A	825
YMR176W	4866
YMR177W	2163
YMR178W	1455
YMR179W	2907
YMR180C	1593
YMR181C	1095
YMR182C	1266
YMR182W-A	717
YMR183C	1518
YMR184W	1227
YMR185W	3576
YMR186W	2748
YMR187C	1926
YMR188C	1344
YMR189W	3735
YMR190C	4974
YMR191W	1752
YMR192W	2793
YMR193W	1407
YMR193C-A	1017
YMR194W	933
YMR194C-B	852
YMR194C-A	855
YMR195W	1014
YMR196W	3897
YMR197C	1284
YMR198W	2415
YMR199W	2271
YMR200W	1401
YMR201C	1746
YMR202W	1299
YMR203W	1794
YMR204C	1893
YMR205C	3510
YMR206W	1572
YMR207C	7002
YMR208W	1962
YMR209C	2004
YMR210W	1980
YMR211W	2058
YMR212C	2979
YMR213W	2403
YMR214W	1764
YMR215W	2205
YMR216C	2859
YMR217W	2208
YMR218C	3939
YMR219W	5607
YMR220W	1986
YMR221C	2145
YMR222C	1302
YMR223W	2046
YMR224C	2709
YMR225C	927
YMR226C	1434
YMR227C	2403
YMR228W	1656
YMR229C	5820
YMR230W	948
YMR230W-A	819
YMR231W	3720
YMR232W	2664
YMR233W	1311
YMR234W	1677
YMR235C	1854
YMR236W	1104
YMR237W	2805
YMR238W	2007
YMR239C	2046
YMR240C	1941
YMR241W	1575
YMR242C	1148
YMR242W-A	720
YMR243C	1959
YMR244W	1698
YMR244C-A	945
YMR245W	1251
YMR246W	2715
YMR247C	5319
YMR247W-A	774
YMR250W	2388
YMR251W	1731
YMR251W-A	810
YMR252C	1035
YMR253C	1875
YMR254C	939
YMR255W	1197
YMR256C	813
YMR257C	3033
YMR258C	2292
YMR259C	4893
YMR260C	1092
YMR261C	3795
YMR262W	1572
YMR263W	1236
YMR264W	1242
YMR265C	2016
YMR266W	3492
YMR267W	1563
YMR268C	1965
YMR269W	1266
YMR270C	1728
YMR271C	1314
YMR272C	1785
YMR272W-A	744
YMR272W-B	738
YMR273C	3378
YMR274C	1578
YMR275C	3561
YMR276W	1752
YMR277W	2829
YMR278W	2499
YMR279C	2253
YMR280C	4932
YMR281W	1545
YMR282C	2373
YMR283C	2172
YMR284W	2439
YMR285C	2178
YMR286W	891
YMR287C	3540
YMR288W	3546
YMR289W	1755
YMR290C	2148
YMR290W-A	978
YMR291W	2391
YMR292W	1047
YMR293C	2025
YMR294W	1752
YMR294W-A	990
YMR295C	1224
YMR296C	2307
YMR297W	2229
YMR298W	1083
YMR299C	1569
YMR300C	2163
YMR301C	2703
YMR302C	3183
YMR303C	1677
YMR304W	4323
YMR304C-A	981
YMR305C	1800
YMR306W	5988
YMR306C-A	1020
YMR307W	2310
YMR307C-A	825
YMR308C	3900
YMR309C	3069
YMR310C	1584
YMR311C	1320
YMR312W	1452
YMR313C	2559
YMR314W	1335
YMR315W	1680
YMR315W-A	738
YMR316W	1641
YMR316C-A	942
YMR316C-B	939
YMR317W	4053
YMR318C	1713
YMR319C	2289
YMR320W	936
YMR321C	948
YMR322C	1344
YMR323W	1944
YMR324C	873
YMR325W	1005
YMR326C	939
YNL339C	5980
YNL339W-B	1113
YNL339W-A	1206
YNL338W	789
YNL337W	885
YNL336W	1776
YNL335W	1308
YNL334C	1299
YNL333W	1527
YNL332W	1653
YNL331C	1761
YNL330C	1932
YNL329C	3723
YNL328C	1071
YNL327W	3756
YNL326C	1641
YNL325C	3270
YNL324W	1026
YNL323W	1875
YNL322C	1572
YNL321W	3357
YNL320W	1485
YNL319W	1071
YNL318C	2253
YNL317W	2028
YNL316C	1635
YNL315C	1587
YNL314W	1398
YNL313C	3345
YNL312W	1452
YNL311C	2922
YNL310C	1155
YNL309W	1893
YNL308C	2406
YNL307C	1758
YNL306W	1284
YNL305C	1524
YNL304W	1884
YNL303W	978
YNL302C	1065
YNL301C	1191
YNL300W	939
YNL299W	2559
YNL298W	3159
YNL297C	5541
YNL296W	945
YNL295W	2205
YNL294C	2232
YNL293W	2532
YNL292W	1842
YNL291C	2277
YNL290W	1653
YNL289W	1470
YNL288W	1752
YNL287W	3438
YNL286W	1488
YNL285W	1002
YNL284C	1599
YNL283C	2142
YNL282W	1218
YNL281W	1092
YNL280C	1947
YNL279W	2616
YNL278W	3813
YNL277W-A	819
YNL277W	2091
YNL276C	1026
YNL275W	2361
YNL274C	1683
YNL273W	4347
YNL272C	2910
YNL271C	6492
YNL270C	2352
YNL269W	1026
YNL268W	2466
YNL267W	3831
YNL266W	1050
YNL265C	1527
YNL264C	1683
YNL263C	1575
YNL262W	7299
YNL261W	2070
YNL260C	1227
YNL259C	852
YNL258C	2895
YNL257C	4320
YNL256W	3105
YNL255C	1092
YNL254C	1836
YNL253W	1899
YNL252C	1476
YNL251C	2358
YNL250W	4569
YNL249C	2259
YNL248C	1878
YNL247W	2934
YNL246W	1425
YNL245C	1170
YNL244C	957
YNL243W	3537
YNL242W	5409
YNL241C	2148
YNL240C	2106
YNL239W	1995
YNL238W	3075
YNL237W	2010
YNL236W	3555
YNL235C	1062
YNL234W	1911
YNL233W	3309
YNL232W	1509
YNL231C	1686
YNL230C	1770
YNL229C	1695
YNL228W	1407
YNL227C	2403
YNL226W	1041
YNL225C	2376
YNL224C	2934
YNL223W	2115
YNL222W	1251
YNL221C	3258
YNL220W	1932
YNL219C	2298
YNL218W	2394
YNL217W	1611
YNL216W	3114
YNL215W	1593
YNL214W	1230
YNL213C	1275
YNL212W	2979
YNL211C	891
YNL210W	1443
YNL209W	2472
YNL208W	1230
YNL207W	1908
YNL206C	1998
YNL205C	1053
YNL204C	1533
YNL203C	1242
YNL202W	1509
YNL201C	3207
YNL200C	1371
YNL199C	2235
YNL198C	933
YNL197C	2616
YNL196C	1527
YNL195C	1416
YNL194C	1536
YNL193W	2307
YNL192W	4026
YNL191W	1704
YNL190W	1245
YNL189W	2259
YNL188W	1932
YNL187W	1704
YNL186W	3009
YNL185C	1107
YNL184C	957
YNL183C	3003
YNL182C	2298
YNL181W	1854
YNL180C	1626
YNL179C	1068
YNL178W	1353
YNL177C	1560
YNL176C	2541
YNL175C	1842
YNL174W	1203
YNL173C	1731
YNL172W	5877
YNL171C	999
YNL170W	1026
YNL169C	2133
YNL168C	1410
YNL167C	2574
YNL166C	1977
YNL165W	1851
YNL164C	1686
YNL163C	3963
YNL162W-A	849
YNL162W	951
YNL161W	2901
YNL160W	1695
YNL159C	1500
YNL158W	1227
YNL157W	1137
YNL156C	1530
YNL155W	1455
YNL154C	2271
YNL153C	1020
YNL152W	1860
YNL151C	1386
YNL150W	1038
YNL149C	1020
YNL148C	1395
YNL147W	978
YNL146C-A	825
YNL146W	933
YNL145W	747
YNL144C	2853
YNL144W-A	714
YNL143C	1023
YNL142W	2130
YNL141W	1674
YNL140C	1200
YNL139C	5424
YNL138W-A	888
YNL138W	2211
YNL137C	2091
YNL136W	1908
YNL135C	975
YNL134C	1761
YNL133C	1152
YNL132W	3801
YNL131W	1089
YNL130C	1812
YNL130C-A	777
YNL129W	1353
YNL128W	1935
YNL127W	3492
YNL126W	3171
YNL125C	2652
YNL124W	2109
YNL123W	3624
YNL122C	978
YNL121C	2484
YNL120C	1116
YNL119W	2112
YNL118C	3543
YNL117W	2295
YNL116W	2199
YNL115C	2565
YNL114C	1002
YNL113W	1059
YNL112W	2271
YNL111C	993
YNL110C	1293
YNL109W	1176
YNL108C	1443
YNL107W	1311
YNL106C	4182
YNL105W	1059
YNL104C	2490
YNL103W-A	720
YNL103W	2649
YNL102W	5037
YNL101W	2772
YNL100W	1335
YNL099C	1347
YNL098C	1599
YNL097C-B	753
YNL097C	1623
YNL097W-A	786
YNL096C	1203
YNL095C	2559
YNL094W	2394
YNL093W	1293
YNL092W	1833
YNL091W	4353
YNL090W	1209
YNL089C	1107
YNL088W	4917
YNL087W	4167
YNL086W	939
YNL085W	3123
YNL084C	1680
YNL083W	2115
YNL082W	3252
YNL081C	1062
YNL080C	1731
YNL079C	1230
YNL078W	1854
YNL077W	2217
YNL076W	2385
YNL075W	1503
YNL074C	1989
YNL073W	2361
YNL072W	1554
YNL071W	2079
YNL070W	813
YNL069C	1227
YNL068C	3219
YNL067W-A	777
YNL067W-B	771
YNL067W	1206
YNL066W	1893
YNL065W	2391
YNL064C	1860
YNL063W	1575
YNL062C	2067
YNL061W	2487
YNL059C	2898
YNL058C	1581
YNL057W	963
YNL056W	1224
YNL055C	1482
YNL054W	4128
YNL053W	2100
YNL052W	1092
YNL051W	1842
YNL050C	1443
YNL049C	3261
YNL048W	2277
YNL047C	2601
YNL046W	1149
YNL045W	2646
YNL044W	1161
YNL043C	951
YNL042W-B	888
YNL042W	1821
YNL041C	3150
YNL040W	2001
YNL039W	2415
YNL038W	1320
YNL037C	1713
YNL036W	1296
YNL035C	1800
YNL034W	2469
YNL033W	1485
YNL032W	1476
YNL031C	1041
YNL030W	942
YNL029C	2199
YNL028W	948
YNL027W	2667
YNL026W	2085
YNL025C	1602
YNL024C-A	849
YNL024C	1371
YNL023C	3528
YNL022C	2103
YNL021W	2751
YNL020C	2547
YNL019C	1485
YNL018C	2469
YNL017C	969
YNL016W	1992
YNL015W	858
YNL014W	3765
YNL013C	1008
YNL012W	2526
YNL011C	1965
YNL010W	1356
YNL009W	1893
YNL008C	2661
YNL007C	1689
YNL006W	1542
YNL005C	1746
YNL004W	1995
YNL003C	1485
YNL002C	1599
YNL001W	1791
YNR001C	2070
YNR001W-A	849
YNR002C	1479
YNR003C	1584
YNR003W-A	729
YNR004W	1071
YNR005C	1035
YNR006W	2499
YNR007C	1563
YNR008W	2616
YNR009W	1380
YNR010W	1080
YNR011C	3261
YNR012W	2136
YNR013C	3315
YNR014W	1269
YNR015W	1785
YNR016C	7332
YNR017W	1299
YNR018W	1305
YNR019W	2559
YNR020C	1443
YNR021W	1845
YNR022C	1050
YNR023W	2331
YNR024W	1191
YNR025C	990
YNR026C	2046
YNR027W	1584
YNR028W	1557
YNR029C	1920
YNR030W	2286
YNR031C	5370
YNR032W	1737
YNR032C-A	852
YNR033W	2994
YNR034W	1596
YNR034W-A	927
YNR035C	1659
YNR036C	1092
YNR037C	906
YNR038W	2520
YNR039C	2448
YNR040W	1401
YNR041C	1749
YNR042W	1059
YNR043W	1821
YNR044W	2808
YNR045W	2100
YNR046W	1038
YNR047W	3312
YNR048W	1812
YNR049C	1263
YNR050C	1971
YNR051C	2178
YNR052C	1932
YNR053C	2091
YNR054C	1581
YNR055C	2391
YNR056C	2316
YNR057C	1344
YNR058W	2073
YNR059W	2373
YNR060W	2790
YNR061C	1290
YNR062C	1614
YNR063W	2454
YNR064C	1503
YNR065C	3981
YNR066C	1941
YNR067C	3984
YNR068C	1449
YNR069C	2100
YNR070W	4632
YNR071C	1659
YNR072W	2325
YNR073C	2139
YNR074C	1767
YNR075W	1755
YNR075C-A	723
YNR076W	993
YNR077C	885
YOL166W-A	770
YOL166C	969
YOL165C	1062
YOL164W-A	813
YOL164W	2571
YOL163W	1140
YOL162W	1278
YOL161C	993
YOL160W	972
YOL159C-A	903
YOL159C	1146
YOL158C	2451
YOL157C	2400
YOL156W	2334
YOL155W-A	765
YOL155C	3534
YOL154W	1380
YOL152W	2493
YOL151W	1659
YOL150C	942
YOL149W	1326
YOL148C	2445
YOL147C	1341
YOL146W	1215
YOL145C	3864
YOL144W	2085
YOL143C	1140
YOL142W	1353
YOL141W	2718
YOL140W	1902
YOL139C	1272
YOL138C	4656
YOL137W	2124
YOL136C	1824
YOL135C	1299
YOL134C	1020
YOL133W	996
YOL132W	2046
YOL131W	957
YOL130W	3210
YOL129W	1185
YOL128C	1758
YOL127W	1059
YOL126C	1764
YOL125W	2061
YOL124C	1932
YOL123W	2235
YOL122C	2358
YOL121C	1065
YOL120C	1191
YOL119C	2136
YOL118C	939
YOL117W	2568
YOL116W	1779
YOL115W	2385
YOL114C	1239
YOL113W	2598
YOL112W	2109
YOL111C	1269
YOL110W	1344
YOL109W	972
YOL108C	1086
YOL107W	1659
YOL106W	984
YOL105C	2301
YOL104C	1689
YOL103W	2460
YOL102C	1323
YOL101C	1569
YOL100W	3876
YOL099C	1122
YOL098C	3744
YOL097W-A	816
YOL097C	1929
YOL096C	1569
YOL095C	2751
YOL094C	1602
YOL093W	1512
YOL092W	1557
YOL091W	2460
YOL090W	3525
YOL089C	3723
YOL088C	1464
YOL087C	3981
YOL086W-A	903
YOL086C	1677
YOL085W-A	843
YOL085C	972
YOL084W	3606
YOL083W	1869
YOL083C-A	771
YOL082W	1878
YOL081W	9870
YOL080C	1500
YOL079W	1029
YOL078W	4161
YOL077W-A	837
YOL077C	1506
YOL076W	3021
YOL075C	4515
YOL073C	1599
YOL072W	1998
YOL071W	1119
YOL070C	2136
YOL069W	1986
YOL068C	2142
YOL067C	1164
YOL066C	2406
YOL065C	1785
YOL064C	1704
YOL063C	3504
YOL062C	2106
YOL061W	2121
YOL060C	2751
YOL059W	1953
YOL058W	1893
YOL057W	2766
YOL056W	1542
YOL055C	2286
YOL054W	1851
YOL053W	1818
YOL052C-A	816
YOL052C	1821
YOL051W	3876
YOL050C	951
YOL049W	2106
YOL048C	1659
YOL047C	1701
YOL046C	1305
YOL045W	3936
YOL044W	1782
YOL043C	1773
YOL042W	1722
YOL041C	2010
YOL040C	1059
YOL039W	951
YOL038C-A	726
YOL038W	1395
YOL037C	984
YOL036W	2916
YOL035C	933
YOL034W	3912
YOL033W	2241
YOL032W	1371
YOL031C	1896
YOL030W	2085
YOL029C	1236
YOL028C	1368
YOL027C	2352
YOL026C	972
YOL025W	2613
YOL024W	1149
YOL023W	2661
YOL022C	1857
YOL021C	3636
YOL020W	2409
YOL019W-A	783
YOL019W	2286
YOL018C	1824
YOL017W	2775
YOL016C	1974
YOL015W	2391
YOL014W	1005
YOL013W-B	921
YOL013W-A	822
YOL013C	2286
YOL012C	1035
YOL011W	2691
YOL010W	1734
YOL009C	1446
YOL008W	1254
YOL007C	1656
YOL006C	2940
YOL005C	993
YOL004W	5241
YOL003C	1767
YOL002C	1584
YOL001W	1512
YOR001W	2832
YOR002W	2265
YOR003W	2067
YOR004W	1395
YOR005C	3465
YOR006C	1572
YOR007C	1671
YOR008C	1767
YOR008C-A	855
YOR008W-B	732
YOR009W	2094
YOR010C	1386
YOR011W	4815
YOR011W-A	837
YOR012W	1044
YOR013W	1101
YOR014W	2904
YOR015W	990
YOR016C	1254
YOR017W	3033
YOR018W	3144
YOR019W	2823
YOR020C	951
YOR020W-A	903
YOR021C	1272
YOR022C	2778
YOR023C	2331
YOR024W	954
YOR025W	1974
YOR026W	1656
YOR027W	2400
YOR028C	1518
YOR029W	966
YOR030W	2490
YOR032C	1935
YOR032W-A	831
YOR033C	2739
YOR034C	2880
YOR034C-A	873
YOR035C	3000
YOR036W	1497
YOR037W	1731
YOR038C	3258
YOR039W	1407
YOR040W	1488
YOR041C	1062
YOR042W	1866
YOR043W	2091
YOR044W	1104
YOR045W	816
YOR046C	2079
YOR047C	1965
YOR048C	3651
YOR049C	1695
YOR050C	978
YOR051C	1869
YOR052C	1083
YOR053W	972
YOR054C	2655
YOR055W	1065
YOR056C	2010
YOR057W	1818
YOR058C	3288
YOR059C	1983
YOR060C	1404
YOR061W	1650
YOR062C	1437
YOR063W	1794
YOR064C	1290
YOR065W	1560
YOR066W	2520
YOR067C	2364
YOR069W	2658
YOR068C	975
YOR070C	2544
YOR071C	2427
YOR072W	945
YOR072W-A	879
YOR072W-B	792
YOR073W	2403
YOR074C	1545
YOR073W-A	864
YOR075W	1671
YOR076C	2874
YOR077W	1329
YOR078W	1275
YOR079C	1572
YOR080W	2829
YOR081C	2880
YOR082C	972
YOR083W	1518
YOR084W	1794
YOR085W	1683
YOR086C	4191
YOR087W	2658
YOR089C	1263
YOR090C	2349
YOR091W	1668
YOR092W	2472
YOR093C	5577
YOR094W	1182
YOR095C	1407
YOR096W	1203
YOR097C	1158
YOR098C	3861
YOR099W	1812
YOR100C	1614
YOR101W	1560
YOR102W	981
YOR103C	1023
YOR104W	1479
YOR105W	957
YOR106W	1482
YOR107W	1560
YOR108W	2445
YOR108C-A	840
YOR109W	3954
YOR110W	1938
YOR111W	1329
YOR112W	2916
YOR113W	3375
YOR114W	1515
YOR115C	1437
YOR116C	5013
YOR117W	1935
YOR118W	2334
YOR119C	2085
YOR120W	1569
YOR121C	936
YOR122C	1011
YOR123C	2025
YOR124C	4449
YOR125C	1332
YOR126C	1347
YOR127W	3654
YOR128C	2346
YOR129C	3312
YOR130C	1509
YOR131C	1287
YOR132W	2286
YOR133W	3159
YOR134W	1860
YOR135C	972
YOR136W	1740
YOR137C	2499
YOR138C	2646
YOR139C	1023
YOR140W	2931
YOR141C	3276
YOR142W	1620
YOR143C	1590
YOR144C	3006
YOR145C	1455
YOR146W	936
YOR147W	2499
YOR148C	1188
YOR149C	2181
YOR150W	1122
YOR151C	4305
YOR152C	1401
YOR153W	5166
YOR154W	2394
YOR155C	1983
YOR156C	2811
YOR157C	1416
YOR158W	1587
YOR159C	915
YOR160W	3549
YOR161C	2250
YOR161W-A	711
YOR161W-B	891
YOR161C-C	777
YOR162C	3063
YOR163W	1197
YOR164C	1569
YOR165W	2961
YOR166C	2007
YOR167C	834
YOR168W	3060
YOR169C	1095
YOR170W	936
YOR171C	2505
YOR172W	2991
YOR173W	1692
YOR174W	1485
YOR175C	2490
YOR176W	1812
YOR177C	2025
YOR178C	3012
YOR179C	1197
YOR180C	1446
YOR181W	2532
YOR182C	822
YOR183W	1020
YOR184W	1818
YOR185C	1293
YOR186W	1065
YOR186C-A	840
YOR187W	1944
YOR188W	4044
YOR189W	981
YOR190W	1968
YOR191W	5490
YOR192C	2430
YOR192C-C	867
YOR193W	1761
YOR194C	1491
YOR195W	3096
YOR196C	1875
YOR197W	1929
YOR198C	2043
YOR199W	960
YOR200W	1029
YOR201C	1869
YOR202W	1293
YOR203W	984
YOR204W	2445
YOR205C	2301
YOR206W	2763
YOR207C	4080
YOR208W	2883
YOR209C	1920
YOR210W	843
YOR211C	3276
YOR212W	1902
YOR213C	1377
YOR214C	1341
YOR215C	1188
YOR216C	2085
YOR217W	3216
YOR218C	1050
YOR219C	3426
YOR220W	1428
YOR221C	1713
YOR222W	1554
YOR223W	1509
YOR224C	1071
YOR225W	960
YOR226C	1101
YOR227W	4371
YOR228C	1539
YOR229W	2034
YOR230W	1944
YOR231W	2157
YOR231C-A	831
YOR232W	1317
YOR233W	3033
YOR234C	954
YOR235W	945
YOR236W	1266
YOR237W	1935
YOR238W	1542
YOR239W	2517
YOR241W	2277
YOR242C	1746
YOR243C	2661
YOR244W	1968
YOR245C	1887
YOR246C	1623
YOR247W	1263
YOR248W	933
YOR249C	2688
YOR250C	1968
YOR251C	1545
YOR252W	1167
YOR253W	1161
YOR254C	2622
YOR255W	1467
YOR256C	3060
YOR257W	1116
YOR258W	1284
YOR259C	1944
YOR260W	2367
YOR261C	1647
YOR262W	1674
YOR263C	1038
YOR264W	1923
YOR265W	951
YOR266W	1902
YOR267C	2910
YOR268C	1029
YOR269W	2115
YOR270C	3153
YOR271C	1614
YOR272W	2013
YOR273C	2610
YOR274W	1917
YOR275C	2616
YOR276W	1116
YOR277C	939
YOR278W	1458
YOR279C	1563
YOR280C	1431
YOR281C	1491
YOR282W	951
YOR283W	1323
YOR284W	1362
YOR285W	1050
YOR286W	1080
YOR287C	1533
YOR288C	1587
YOR289W	1386
YOR290C	5742
YOR291W	5049
YOR292C	1560
YOR293W	948
YOR293C-A	780
YOR294W	1242
YOR295W	1317
YOR296W	4500
YOR297C	1209
YOR298W	2070
YOR298C-A	1086
YOR299W	2871
YOR300W	939
YOR301W	1938
YOR302W	708
YOR303W	1866
YOR304W	3993
YOR304C-A	861
YOR305W	1359
YOR306C	2196
YOR307C	1992
YOR308C	2394
YOR309C	1011
YOR310C	2166
YOR311C	1503
YOR312C	1148
YOR313C	1647
YOR314W	960
YOR314W-A	741
YOR315W	1671
YOR316C	1950
YOR316C-A	840
YOR317W	2733
YOR318C	936
YOR319W	1272
YOR320C	2106
YOR321W	2892
YOR322C	3087
YOR323C	2001
YOR324C	2439
YOR325W	1104
YOR326W	5355
YOR327C	978
YOR328W	5325
YOR329C	3249
YOR329W-A	840
YOR330C	4395
YOR331C	1188
YOR332W	1332
YOR333C	1047
YOR334W	2043
YOR335C	3507
YOR335W-A	711
YOR336W	4728
YOR337W	2910
YOR338W	1722
YOR339C	1101
YOR340C	1611
YOR341W	5625
YOR342C	1590
YOR343C	957
YOR344C	1506
YOR345C	981
YOR346W	3588
YOR347C	2151
YOR348C	2514
YOR349W	3675
YOR350C	2622
YOR351C	2124
YOR352W	1662
YOR353C	3006
YOR354C	2709
YOR355W	2199
YOR356W	2526
YOR357C	1119
YOR358W	1359
YOR359W	2202
YOR360C	2211
YOR361C	2922
YOR362C	1497
YOR363C	3621
YOR364W	999
YOR365C	2742
YOR366W	984
YOR367W	1233
YOR368W	1836
YOR369C	1062
YOR370C	2442
YOR371C	3324
YOR372C	2295
YOR373W	3186
YOR374W	2190
YOR375C	1995
YOR376W	999
YOR376W-A	786
YOR377W	2208
YOR378W	2178
YOR379C	969
YOR380W	2271
YOR381W	2766
YOR381W-A	798
YOR382W	1092
YOR383C	1245
YOR384W	2715
YOR385W	1503
YOR386W	2328
YOR387C	1251
YOR388C	1761
YOR389W	2505
YOR390W	1758
YOR391C	1344
YOR392W	1074
YOR393W	1944
YOR394W	1125
YOR394C-A	798
YOR396W	5849
YOR396C-A	1113
YPL283C	5889
YPL283W-B	1113
YPL283W-A	1206
YPL282C	1125
YPL281C	1944
YPL280W	1344
YPL279C	1758
YPL278C	933
YPL277C	2094
YPL274W	2394
YPL273W	1608
YPL272C	2184
YPL271W	819
YPL270W	2952
YPL269W	2565
YPL268W	3240
YPL267W	1260
YPL266W	1587
