# Run started 2022-06-16 22:12:45.236780
# Command: scripts/annotation/extract_lengths_from_gff.py src/annotations/Scerevisiae.R64-1-1.104.yeastss.pelechano.gtf src/annotations/Scerevisiae.R64-1-1.104.yeastss.pelechano_lengths_withintron.tsv -i
# Parameters:
#	in_gtf: src/annotations/Scerevisiae.R64-1-1.104.yeastss.pelechano.gtf
#	out_file: src/annotations/Scerevisiae.R64-1-1.104.yeastss.pelechano_lengths_withintron.tsv
#	intron: True
ORF	Length
YML028W	725
YML027W	1433
YML026C	1281
YML025C	1199
YML024W	1086
YML023C	1961
YML022W	1590
YML021C	1276
YML020W	2321
YML019W	1317
YML018C	1514
YML017W	2214
YML016C	2342
YML015C	1200
YML014W	946
YML013W	1997
YML012C-A	378
YML012W	842
YML011C	869
YML010W	3230
YML009W-B	1305
YML009C-A	327
YML009C	543
YML008C	1287
YML007C-A	274
YML007W	2314
YML006C	2550
YML005W	1480
YML004C	1135
YML003W	874
YML002W	2394
YML001W	850
YMR001C	2676
YMR001C-A	559
YMR002W	765
YMR003W	708
YMR004W	1792
YMR005W	1421
YMR006C	2284
YMR007W	583
YMR008C	2382
YMR009W	1596
YMR010W	1919
YMR011W	1902
YMR012W	4098
YMR013C	1691
YMR013C-A	1647
YMR013W-A	337
YMR014W	1709
YMR015C	1860
YMR016C	2725
YMR017W	1279
YMR018W	1545
YMR019W	2850
YMR020W	1657
YMR021C	1562
YMR022W	840
YMR023C	1659
YMR024W	1368
YMR025W	981
YMR026C	1383
YMR027W	1607
YMR028W	1223
YMR029C	1865
YMR030W	1415
YMR031C	2787
YMR031W-A	327
YMR032W	2276
YMR030W-A	862
YMR033W	1758
YMR034C	1599
YMR035W	863
YMR036C	2744
YMR037C	2813
YMR038C	1199
YMR039C	1253
YMR040W	630
YMR041C	1147
YMR042W	1152
YMR043W	1662
YMR044W	1633
YMR046W-A	245
YMR047C	3535
YMR048W	1177
YMR049C	2636
YMR052W	1398
YMR052C-A	383
YMR053C	2553
YMR054W	2999
YMR055C	1051
YMR056C	1140
YMR057C	372
YMR058W	2215
YMR059W	1223
YMR060C	1117
YMR061W	2224
YMR062C	1628
YMR063W	1654
YMR064W	1557
YMR065W	1515
YMR066W	2765
YMR067C	1396
YMR068W	1390
YMR069W	858
YMR070W	1822
YMR071C	688
YMR072W	817
YMR073C	1146
YMR074C	512
YMR075W	2221
YMR075C-A	886
YMR076C	4044
YMR077C	987
YMR078C	2415
YMR079W	1453
YMR080C	3437
YMR081C	1421
YMR082C	357
YMR083W	1256
YMR084W	817
YMR085W	1344
YMR086W	3039
YMR086C-A	755
YMR087W	971
YMR088C	1979
YMR089C	2941
YMR090W	867
YMR091C	1540
YMR092C	2043
YMR093W	1704
YMR094W	2086
YMR095C	675
YMR096W	1163
YMR097C	1256
YMR098C	1995
YMR099C	1209
YMR100W	2415
YMR101C	1226
YMR102C	2967
YMR103C	587
YMR104C	2103
YMR105C	1898
YMR105W-A	263
YMR106C	2518
YMR107W	562
YMR108W	2438
YMR109W	3819
YMR110C	1790
YMR111C	1652
YMR112C	517
YMR113W	1403
YMR114C	1287
YMR115W	1675
YMR116C	1476
YMR117C	875
YMR118C	651
YMR119W	2229
YMR119W-A	1040
YMR120C	1994
YMR121C	1041
YMR122C	392
YMR122W-A	549
YMR123W	727
YMR124W	3242
YMR125W	3178
YMR126C	1355
YMR127C	1377
YMR128W	3923
YMR129W	4176
YMR130W	1130
YMR131C	1825
YMR132C	1086
YMR133W	1403
YMR134W	1065
YMR135C	1597
YMR135W-A	534
YMR136W	1765
YMR137C	2141
YMR138W	1433
YMR139W	1580
YMR140W	2363
YMR141C	1947
YMR142C	1312
YMR141W-A	303
YMR143W	1252
YMR144W	1457
YMR145C	2235
YMR146C	1181
YMR147W	1305
YMR148W	867
YMR149W	938
YMR150C	613
YMR151W	523
YMR152W	1310
YMR153W	2268
YMR153C-A	1704
YMR154C	2415
YMR155W	2288
YMR156C	785
YMR157C	940
YMR158W	559
YMR158C-A	225
YMR158W-B	321
YMR159C	453
YMR160W	2549
YMR161W	1129
YMR162C	5137
YMR163C	2327
YMR164C	2398
YMR165C	2823
YMR166C	1573
YMR167W	4507
YMR168C	2724
YMR169C	1627
YMR170C	1685
YMR171C	2102
YMR172W	2160
YMR172C-A	384
YMR173W	1435
YMR173W-A	1280
YMR174C	412
YMR175W	351
YMR175W-A	195
YMR176W	4413
YMR177W	1840
YMR178W	1123
YMR179W	2573
YMR180C	1145
YMR181C	932
YMR182C	1191
YMR182W-A	1325
YMR183C	1313
YMR184W	3000
YMR185W	3016
YMR186W	2294
YMR187C	1540
YMR188C	1076
YMR189W	3311
YMR190C	4628
YMR191W	1135
YMR192W	2421
YMR193W	1288
YMR193C-A	876
YMR194W	892
YMR194C-B	614
YMR194C-A	354
YMR195W	1078
YMR196W	3464
YMR197C	1012
YMR198W	3182
YMR199W	1992
YMR200W	1320
YMR201C	1507
YMR202W	778
YMR203W	1586
YMR204C	1693
YMR205C	3316
YMR206W	1329
YMR207C	6803
YMR208W	1459
YMR209C	1588
YMR210W	1604
YMR211W	1717
YMR212C	3295
YMR213W	1885
YMR214W	1511
YMR215W	1823
YMR216C	2795
YMR217W	1869
YMR218C	3423
YMR219W	5020
YMR220W	1631
YMR221C	1675
YMR222C	806
YMR223W	2084
YMR224C	2463
YMR225C	723
YMR226C	897
YMR227C	1959
YMR228W	1279
YMR229C	5292
YMR230W	1073
YMR230W-A	577
YMR231W	3306
YMR232W	2034
YMR233W	902
YMR234W	1283
YMR235C	1472
YMR236W	947
YMR237W	2432
YMR238W	1642
YMR239C	1630
YMR240C	1422
YMR241W	1371
YMR242C	1348
YMR242W-A	90
YMR243C	2033
YMR244W	1068
YMR244C-A	554
YMR245W	749
YMR246W	2531
YMR247C	4759
YMR247W-A	144
YMR250W	2112
YMR251W	1118
YMR251W-A	512
YMR252C	607
YMR253C	1283
YMR254C	309
YMR255W	902
YMR256C	561
YMR257C	3041
YMR258C	1862
YMR259C	4396
YMR260C	839
YMR261C	3484
YMR262W	1239
YMR263W	854
YMR264W	1674
YMR265C	2108
YMR266W	2873
YMR267W	1284
YMR268C	1589
YMR269W	820
YMR270C	1496
YMR271C	882
YMR272C	1393
YMR272W-A	114
YMR272W-B	108
YMR273C	3062
YMR274C	1055
YMR275C	3113
YMR276W	1300
YMR277W	2458
YMR278W	3940
YMR279C	1742
YMR280C	4466
YMR281W	1069
YMR282C	1936
YMR283C	1542
YMR284W	2029
YMR285C	1731
YMR286W	567
YMR287C	3056
YMR288W	2987
YMR289W	1664
YMR290C	1788
YMR290W-A	348
YMR291W	2021
YMR292W	630
YMR293C	1526
YMR294W	1288
YMR294W-A	832
YMR295C	1370
YMR296C	1909
YMR297W	1924
YMR298W	1711
YMR299C	1872
YMR300C	1796
YMR301C	2203
YMR302C	2760
YMR303C	1225
YMR304W	3903
YMR304C-A	765
YMR305C	1495
YMR306W	5698
YMR306C-A	390
YMR307W	1991
YMR307C-A	195
YMR308C	3600
YMR309C	2806
YMR310C	1397
YMR311C	1017
YMR312W	1813
YMR313C	2129
YMR314W	1078
YMR315W	1225
YMR315W-A	224
YMR316W	1134
YMR316C-A	312
YMR316C-B	450
YMR317W	3453
YMR318C	1498
YMR319C	2142
YMR320W	823
YMR321C	318
YMR322C	714
YMR323W	1314
YMR324C	243
YMR325W	375
YMR326C	309
YNL339C	5728
YNL339W-B	483
YNL339W-A	576
YNL338W	159
YNL337W	255
YNL336W	1146
YNL335W	678
YNL334C	761
YNL333W	897
YNL332W	1023
YNL331C	1823
YNL330C	1679
YNL329C	3167
YNL328C	2500
YNL327W	3275
YNL326C	1215
YNL325C	2733
YNL324W	396
YNL323W	1504
YNL322C	1538
YNL321W	2883
YNL320W	1100
YNL319W	441
YNL318C	1623
YNL317W	1957
YNL316C	1149
YNL315C	1064
YNL314W	943
YNL313C	2833
YNL312W	1163
YNL311C	2373
YNL310C	753
YNL309W	1669
YNL308C	1977
YNL307C	1683
YNL306W	794
YNL305C	1012
YNL304W	1480
YNL303W	348
YNL302C	1210
YNL301C	1182
YNL300W	657
YNL299W	2073
YNL298W	2826
YNL297C	4942
YNL296W	315
YNL295W	1903
YNL294C	2494
YNL293W	2040
YNL292W	1506
YNL291C	2025
YNL290W	1293
YNL289W	1057
YNL288W	1454
YNL287W	3241
YNL286W	1038
YNL285W	878
YNL284C	969
YNL283C	1981
YNL282W	679
YNL281W	678
YNL280C	1800
YNL279W	1992
YNL278W	3454
YNL277W-A	509
YNL277W	3344
YNL276C	2059
YNL275W	2026
YNL274C	1263
YNL273W	3724
YNL272C	2606
YNL271C	6120
YNL270C	2009
YNL269W	396
YNL268W	2169
YNL267W	3416
YNL266W	878
YNL265C	1306
YNL264C	1423
YNL263C	1314
YNL262W	6682
YNL261W	2113
YNL260C	597
YNL259C	338
YNL258C	2381
YNL257C	3746
YNL256W	2626
YNL255C	737
YNL254C	1450
YNL253W	1473
YNL252C	1011
YNL251C	2273
YNL250W	3953
YNL249C	2204
YNL248C	1572
YNL247W	2509
YNL246W	1673
YNL245C	1636
YNL244C	509
YNL243W	3049
YNL242W	4873
YNL241C	1951
YNL240C	1629
YNL239W	1699
YNL238W	2850
YNL237W	1624
YNL236W	3049
YNL235C	432
YNL234W	1412
YNL233W	2937
YNL232W	1082
YNL231C	1412
YNL230C	1607
YNL229C	1418
YNL228W	962
YNL227C	1908
YNL226W	450
YNL225C	1887
YNL224C	2564
YNL223W	2032
YNL222W	888
YNL221C	2849
YNL220W	1604
YNL219C	1981
YNL218W	2247
YNL217W	1147
YNL216W	2667
YNL215W	1450
YNL214W	880
YNL213C	918
YNL212W	2543
YNL211C	490
YNL210W	813
YNL209W	2008
YNL208W	730
YNL207W	2075
YNL206C	1627
YNL205C	423
YNL204C	903
YNL203C	783
YNL202W	1406
YNL201C	3037
YNL200C	978
YNL199C	1855
YNL198C	662
YNL197C	3016
YNL196C	926
YNL195C	1174
YNL194C	1004
YNL193W	1819
YNL192W	3700
YNL191W	1254
YNL190W	1686
YNL189W	2092
YNL188W	1381
YNL187W	1673
YNL186W	2849
YNL185C	858
YNL184C	327
YNL183C	2699
YNL182C	1766
YNL181W	1416
YNL180C	1279
YNL179C	1006
YNL178W	2003
YNL177C	1301
YNL176C	2353
YNL175C	1453
YNL174W	573
YNL173C	1364
YNL172W	5346
YNL171C	369
YNL170W	396
YNL169C	1726
YNL168C	1518
YNL167C	2525
YNL166C	1489
YNL165W	1523
YNL164C	1576
YNL163C	3528
YNL162W-A	711
YNL162W	991
YNL161W	2908
YNL160W	1660
YNL159C	1682
YNL158W	633
YNL157W	761
YNL156C	1287
YNL155W	1150
YNL154C	2138
YNL153C	728
YNL152W	1564
YNL151C	1031
YNL150W	408
YNL149C	808
YNL148C	939
YNL147W	569
YNL146C-A	481
YNL146W	683
YNL145W	333
YNL144C	2401
YNL144W-A	648
YNL143C	393
YNL142W	1869
YNL141W	1188
YNL140C	1069
YNL139C	4882
YNL138W-A	633
YNL138W	1835
YNL137C	1830
YNL136W	1471
YNL135C	1409
YNL134C	1229
YNL133C	662
YNL132W	3409
YNL131W	883
YNL130C	1638
YNL130C-A	166
YNL129W	1139
YNL128W	1580
YNL127W	3097
YNL126W	2730
YNL125C	2351
YNL124W	1828
YNL123W	3142
YNL122C	683
YNL121C	2145
YNL120C	486
YNL119W	1624
YNL118C	3096
YNL117W	1665
YNL116W	1792
YNL115C	2574
YNL114C	853
YNL113W	656
YNL112W	3196
YNL111C	915
YNL110C	1175
YNL109W	1069
YNL108C	1008
YNL107W	915
YNL106C	3798
YNL105W	429
YNL104C	2176
YNL103W-A	392
YNL103W	2256
YNL102W	4478
YNL101W	2625
YNL100W	867
YNL099C	1135
YNL098C	1168
YNL097C-B	214
YNL097C	1305
YNL097W-A	737
YNL096C	1177
YNL095C	2433
YNL094W	2240
YNL093W	995
YNL092W	1475
YNL091W	3960
YNL090W	1163
YNL089C	477
YNL088W	4359
YNL087W	3850
YNL086W	871
YNL085W	3063
YNL084C	1353
YNL083W	1834
YNL082W	2745
YNL081C	657
YNL080C	1379
YNL079C	1116
YNL078W	1502
YNL077W	1783
YNL076W	2095
YNL075W	1232
YNL074C	1890
YNL073W	1846
YNL072W	1035
YNL071W	1928
YNL070W	599
YNL069C	1446
YNL068C	3455
YNL067W-A	611
YNL067W-B	141
YNL067W	1019
YNL066W	2269
YNL065W	2181
YNL064C	1789
YNL063W	1265
YNL062C	1849
YNL061W	2045
YNL059C	2434
YNL058C	1755
YNL057W	333
YNL056W	811
YNL055C	1024
YNL054W	3554
YNL053W	1725
YNL052W	864
YNL051W	1392
YNL050C	1074
YNL049C	2837
YNL048W	1782
YNL047C	2238
YNL046W	689
YNL045W	2221
YNL044W	1007
YNL043C	1080
YNL042W-B	722
YNL042W	1400
YNL041C	2810
YNL040W	1805
YNL039W	1996
YNL038W	1477
YNL037C	1438
YNL036W	875
YNL035C	1443
YNL034W	1839
YNL033W	963
YNL032W	2297
YNL031C	861
YNL030W	518
YNL029C	1735
YNL028W	318
YNL027W	2302
YNL026W	1868
YNL025C	2508
YNL024C-A	789
YNL024C	944
YNL023C	3300
YNL022C	1658
YNL021W	2403
YNL020C	2254
YNL019C	855
YNL018C	1839
YNL017C	339
YNL016W	2190
YNL015W	369
YNL014W	3311
YNL013C	378
YNL012W	1980
YNL011C	1436
YNL010W	1022
YNL009W	2142
YNL008C	2095
YNL007C	1609
YNL006W	1491
YNL005C	1456
YNL004W	2013
YNL003C	2194
YNL002C	1256
YNL001W	1350
YNR001C	1746
YNR001W-A	544
YNR002C	1037
YNR003C	1455
YNR003W-A	99
YNR004W	881
YNR005C	405
YNR006W	2042
YNR007C	1339
YNR008W	2311
YNR009W	967
YNR010W	609
YNR011C	2838
YNR012W	1678
YNR013C	2814
YNR014W	862
YNR015W	1274
YNR016C	7236
YNR017W	1135
YNR018W	998
YNR019W	1971
YNR020C	813
YNR021W	1727
YNR022C	726
YNR023W	1864
YNR024W	772
YNR025C	360
YNR026C	1795
YNR027W	1229
YNR028W	1183
YNR029C	1523
YNR030W	1951
YNR031C	5020
YNR032W	1429
YNR032C-A	952
YNR033W	2439
YNR034W	1351
YNR034W-A	479
YNR035C	1200
YNR036C	792
YNR037C	483
YNR038W	2042
YNR039C	1936
YNR040W	946
YNR041C	1201
YNR042W	515
YNR043W	1747
YNR044W	2294
YNR045W	1608
YNR046W	562
YNR047W	3000
YNR048W	1448
YNR049C	829
YNR050C	1492
YNR051C	2535
YNR052C	1461
YNR053C	2267
YNR054C	1242
YNR055C	2785
YNR056C	2219
YNR057C	835
YNR058W	1443
YNR059W	2007
YNR060W	2534
YNR061C	1289
YNR062C	984
YNR063W	1899
YNR064C	1155
YNR065C	3351
YNR066C	1361
YNR067C	3498
YNR068C	1079
YNR069C	1706
YNR070W	4002
YNR071C	1197
YNR072W	1695
YNR073C	1911
YNR074C	1362
YNR075W	1134
YNR075C-A	93
YNR076W	709
YNR077C	255
YOL166W-A	156
YOL166C	339
YOL165C	432
YOL164W-A	183
YOL164W	2274
YOL163W	855
YOL162W	769
YOL161C	363
YOL160W	602
YOL159C-A	1033
YOL159C	1096
YOL158C	2244
YOL157C	1838
YOL156W	1704
YOL155W-A	135
YOL155C	3105
YOL154W	1149
YOL152W	1998
YOL151W	1195
YOL150C	312
YOL149W	715
YOL148C	1859
YOL147C	931
YOL146W	706
YOL145C	3284
YOL144W	1538
YOL143C	626
YOL142W	805
YOL141W	2774
YOL140W	1414
YOL139C	846
YOL138C	4103
YOL137W	1852
YOL136C	1776
YOL135C	846
YOL134C	390
YOL133W	769
YOL132W	1416
YOL131W	920
YOL130W	3181
YOL129W	789
YOL128C	1352
YOL127W	1079
YOL126C	1449
YOL125W	1668
YOL124C	1614
YOL123W	2119
YOL122C	1967
YOL121C	1035
YOL120C	1381
YOL119C	1721
YOL118C	807
YOL117W	1975
YOL116W	1577
YOL115W	1881
YOL114C	1105
YOL113W	2093
YOL112W	1739
YOL111C	770
YOL110W	1146
YOL109W	552
YOL108C	692
YOL107W	1510
YOL106W	447
YOL105C	2076
YOL104C	1480
YOL103W	2200
YOL102C	839
YOL101C	1076
YOL100W	3464
YOL099C	492
YOL098C	3454
YOL097W-A	515
YOL097C	1689
YOL096C	1135
YOL095C	2238
YOL094C	1261
YOL093W	971
YOL092W	1161
YOL091W	1830
YOL090W	2988
YOL089C	3299
YOL088C	1113
YOL087C	3761
YOL086W-A	500
YOL086C	1178
YOL085W-A	782
YOL085C	342
YOL084W	3085
YOL083W	1422
YOL083C-A	336
YOL082W	1413
YOL081W	9524
YOL080C	1187
YOL079W	399
YOL078W	3578
YOL077W-A	517
YOL077C	1154
YOL076W	3222
YOL075C	3968
YOL073C	1092
YOL072W	1524
YOL071W	651
YOL070C	1730
YOL069W	1539
YOL068C	2124
YOL067C	1636
YOL066C	1897
YOL065C	1497
YOL064C	1239
YOL063C	3005
YOL062C	1650
YOL061W	1736
YOL060C	2474
YOL059W	1682
YOL058W	1546
YOL057W	2379
YOL056W	1161
YOL055C	1762
YOL054W	1451
YOL053W	1307
YOL052C-A	529
YOL052C	1336
YOL051W	3423
YOL050C	459
YOL049W	1652
YOL048C	1247
YOL047C	1142
YOL046C	675
YOL045W	3771
YOL044W	1379
YOL043C	1329
YOL042W	1457
YOL041C	1634
YOL040C	829
YOL039W	543
YOL038C-A	373
YOL038W	3401
YOL037C	394
YOL036W	2819
YOL035C	303
YOL034W	3388
YOL033W	1823
YOL032W	1340
YOL031C	1460
YOL030W	1694
YOL029C	715
YOL028C	1652
YOL027C	1955
YOL026C	654
YOL025W	2178
YOL024W	562
YOL023W	2211
YOL022C	1432
YOL021C	3178
YOL020W	2134
YOL019W-A	153
YOL019W	2064
YOL018C	1505
YOL017W	2397
YOL016C	1633
YOL015W	2261
YOL014W	1336
YOL013W-B	291
YOL013W-A	192
YOL013C	1929
YOL012C	708
YOL011W	2371
YOL010W	1356
YOL009C	1176
YOL008W	866
YOL007C	1599
YOL006C	2551
YOL005C	510
YOL004W	4809
YOL003C	1348
YOL002C	1026
YOL001W	1472
YOR001W	2472
YOR002W	2098
YOR003W	1709
YOR004W	1034
YOR005C	2979
YOR006C	1243
YOR007C	1355
YOR008C	1682
YOR008C-A	518
YOR008W-B	384
YOR009W	1508
YOR010C	1234
YOR011W	4326
YOR011W-A	207
YOR012W	465
YOR013W	543
YOR014W	2842
YOR015W	807
YOR016C	1413
YOR017W	2575
YOR018W	2721
YOR019W	2296
YOR020C	1264
YOR020W-A	502
YOR021C	823
YOR022C	2217
YOR023C	1832
YOR024W	324
YOR025W	1824
YOR026W	1228
YOR027W	2211
YOR028C	1301
YOR029W	336
YOR030W	2833
YOR032C	1416
YOR032W-A	394
YOR033C	2388
YOR034C	2571
YOR034C-A	563
YOR035C	2613
YOR036W	964
YOR037W	1287
YOR038C	2786
YOR039W	1407
YOR040W	1426
YOR041C	866
YOR042W	1542
YOR043W	2021
YOR044W	946
YOR045W	666
YOR046C	1826
YOR047C	1651
YOR048C	3293
YOR049C	1528
YOR050C	1193
YOR051C	1508
YOR052C	962
YOR053W	524
YOR054C	2250
YOR055W	435
YOR056C	1516
YOR057W	1384
YOR058C	3069
YOR059C	1443
YOR060C	1865
YOR061W	1398
YOR062C	940
YOR063W	1304
YOR064C	927
YOR065W	1708
YOR066W	2279
YOR067C	1860
YOR069W	2297
YOR068C	345
YOR070C	2187
YOR071C	3006
YOR072W	315
YOR072W-A	249
YOR072W-B	162
YOR073W	1959
YOR074C	1077
YOR073W-A	234
YOR075W	1116
YOR076C	2364
YOR077W	1300
YOR078W	722
YOR079C	1114
YOR080W	2587
YOR081C	2431
YOR082C	342
YOR083W	1804
YOR084W	1253
YOR085W	1708
YOR086C	3894
YOR087W	2227
YOR089C	947
YOR090C	1927
YOR091W	1524
YOR092W	2253
YOR093C	4976
YOR094W	1302
YOR095C	1520
YOR096W	1092
YOR097C	814
YOR098C	3413
YOR099W	1444
YOR100C	1280
YOR101W	1324
YOR102W	351
YOR103C	507
YOR104W	871
YOR105W	820
YOR106W	1055
YOR107W	1619
YOR108W	2081
YOR108C-A	210
YOR109W	3595
YOR110W	1509
YOR111W	1063
YOR112W	2426
YOR113W	2862
YOR114W	1541
YOR115C	1264
YOR116C	4695
YOR117W	1571
YOR118W	2051
YOR119C	2508
YOR120W	1170
YOR121C	624
YOR122C	973
YOR123C	1523
YOR124C	4005
YOR125C	1038
YOR126C	883
YOR127W	3451
YOR128C	1810
YOR129C	2982
YOR130C	1266
YOR131C	852
YOR132W	1841
YOR133W	3516
YOR134W	1334
YOR135C	342
YOR136W	1509
YOR137C	2358
YOR138C	2153
YOR139C	393
YOR140W	3102
YOR141C	2978
YOR142W	1457
YOR143C	1454
YOR144C	2575
YOR145C	1034
YOR146W	569
YOR147W	2082
YOR148C	808
YOR149C	2027
YOR150W	681
YOR151C	4299
YOR152C	1203
YOR153W	4704
YOR154W	1973
YOR155C	1481
YOR156C	2513
YOR157C	1165
YOR158W	1126
YOR159C	1147
YOR160W	3082
YOR161C	1803
YOR161W-A	81
YOR161W-B	261
YOR161C-C	555
YOR162C	2763
YOR163W	677
YOR164C	1244
YOR165W	2712
YOR166C	1646
YOR167C	457
YOR168W	2634
YOR169C	465
YOR170W	306
YOR171C	2170
YOR172W	2615
YOR173W	1243
YOR174W	1094
YOR175C	2100
YOR176W	1423
YOR177C	1439
YOR178C	2931
YOR179C	1072
YOR180C	1111
YOR181W	2102
YOR182C	725
YOR183W	427
YOR184W	1380
YOR185C	894
YOR186W	544
YOR186C-A	640
YOR187W	1603
YOR188W	3656
YOR189W	1259
YOR190W	1605
YOR191W	4946
YOR192C	2539
YOR192C-C	237
YOR193W	1312
YOR194C	1303
YOR195W	2782
YOR196C	1676
YOR197W	1525
YOR198C	1876
YOR199W	330
YOR200W	399
YOR201C	1389
YOR202W	995
YOR203W	354
YOR204W	2616
YOR205C	2042
YOR206W	2249
YOR207C	3828
YOR208W	2551
YOR209C	1685
YOR210W	567
YOR211C	2973
YOR212W	1531
YOR213C	1352
YOR214C	711
YOR215C	995
YOR216C	1685
YOR217W	3095
YOR218C	420
YOR219C	3170
YOR220W	970
YOR221C	1352
YOR222W	1012
YOR223W	1173
YOR224C	1535
YOR225W	330
YOR226C	649
YOR227W	4104
YOR228C	1365
YOR229W	1724
YOR230W	1598
YOR231W	1922
YOR231C-A	201
YOR232W	1118
YOR233W	2672
YOR234C	1195
YOR235W	315
YOR236W	1119
YOR237W	1556
YOR238W	1160
YOR239W	2170
YOR241W	1926
YOR242C	1116
YOR243C	2443
YOR244W	1569
YOR245C	1456
YOR246C	1216
YOR247W	866
YOR248W	521
YOR249C	2141
YOR250C	1505
YOR251C	1033
YOR252W	732
YOR253W	746
YOR254C	2138
YOR255W	1013
YOR256C	2672
YOR257W	580
YOR258W	1731
YOR259C	1734
YOR260W	2006
YOR261C	1356
YOR262W	1219
YOR263C	408
YOR264W	1527
YOR265W	607
YOR266W	1567
YOR267C	3041
YOR268C	399
YOR269W	1738
YOR270C	2843
YOR271C	1196
YOR272W	2095
YOR273C	2283
YOR274W	2138
YOR275C	2237
YOR276W	710
YOR277C	668
YOR278W	1410
YOR279C	1183
YOR280C	936
YOR281C	1783
YOR282W	321
YOR283W	1100
YOR284W	1154
YOR285W	625
YOR286W	723
YOR287C	998
YOR288C	1134
YOR289W	837
YOR290C	5187
YOR291W	4702
YOR292C	1008
YOR293W	1143
YOR293C-A	269
YOR294W	896
YOR295W	1002
YOR296W	4150
YOR297C	1083
YOR298W	1931
YOR298C-A	1382
YOR299W	2354
YOR300W	321
YOR301W	1764
YOR302W	92
YOR303W	1435
YOR304W	3547
YOR304C-A	890
YOR305W	2590
YOR306C	1783
YOR307C	1986
YOR308C	2155
YOR309C	537
YOR310C	1680
YOR311C	2889
YOR312C	1109
YOR313C	1241
YOR314W	330
YOR314W-A	111
YOR315W	1553
YOR316C	1617
YOR316C-A	1679
YOR317W	2403
YOR318C	900
YOR319W	1261
YOR320C	1778
YOR321W	2481
YOR322C	2864
YOR323C	1867
YOR324C	2091
YOR325W	496
YOR326W	4905
YOR327C	662
YOR328W	4795
YOR329C	2927
YOR329W-A	352
YOR330C	3776
YOR331C	558
YOR332W	854
YOR333C	467
YOR334W	1593
YOR335C	3209
YOR335W-A	81
YOR336W	4293
YOR337W	2566
YOR338W	1416
YOR339C	718
YOR340C	1260
YOR341W	5102
YOR342C	1281
YOR343C	1835
YOR344C	1655
YOR345C	351
YOR346W	3291
YOR347C	2928
YOR348C	2078
YOR349W	3069
YOR350C	2097
YOR351C	1494
YOR352W	1177
YOR353C	2391
YOR354C	2232
YOR355W	2251
YOR356W	2037
YOR357C	745
YOR358W	1119
YOR359W	2017
YOR360C	1938
YOR361C	2688
YOR362C	1046
YOR363C	3014
YOR364W	369
YOR365C	2112
YOR366W	387
YOR367W	809
YOR368W	1355
YOR369C	1098
YOR370C	2344
YOR371C	2833
YOR372C	2076
YOR373W	2612
YOR374W	1863
YOR375C	1787
YOR376W	369
YOR376W-A	1686
YOR377W	1950
YOR378W	1617
YOR379C	339
YOR380W	2493
YOR381W	2563
YOR381W-A	968
YOR382W	615
YOR383C	862
YOR384W	3215
YOR385W	1425
YOR386W	1937
YOR387C	708
YOR388C	1131
YOR389W	1922
YOR390W	1485
YOR391C	714
YOR392W	444
YOR393W	1314
YOR394W	495
YOR394C-A	168
YOR396W	5391
YOR396C-A	483
YPL283C	5728
YPL283W-B	483
YPL283W-A	576
YPL282C	495
YPL281C	1314
YPL280W	714
YPL279C	1418
YPL278C	303
YPL277C	1487
YPL274W	2184
YPL273W	1164
YPL272C	1554
YPL271W	331
YPL270W	2433
YPL269W	2086
YPL268W	2804
YPL267W	972
YPL266W	1267
YPL265W	2258
YPL264C	1356
YPL263C	2253
YPL262W	1909
YPL261C	569
YPL260W	2104
YPL259C	1655
YPL258C	1921
YPL257W	1672
YPL256C	2055
YPL255W	1446
YPL254W	1775
YPL253C	2134
YPL252C	698
YPL251W	303
YPL250C	847
YPL249C-A	805
YPL250W-A	752
YPL249C	2790
YPL248C	2842
YPL247C	1723
YPL246C	1093
YPL245W	1464
YPL244C	1222
YPL243W	2568
YPL242C	4564
YPL241C	1044
YPL240C	2305
YPL239W	886
YPL238C	390
YPL237W	1018
YPL236C	1987
YPL235W	1764
YPL234C	1010
YPL233W	802
YPL232W	1115
YPL231W	5693
YPL230W	1504
YPL229W	929
YPL228W	1984
YPL227C	1220
YPL226W	3886
YPL225W	686
YPL224C	1850
YPL223C	781
YPL222W	2189
YPL222C-A	464
YPL221W	2790
YPL220W	956
YPL219W	1892
YPL218W	1032
YPL217C	3684
YPL216W	3739
YPL215W	1220
YPL214C	1845
YPL213W	913
YPL212C	1817
YPL211W	946
YPL210C	2144
YPL209C	1723
YPL208W	1838
YPL207W	2595
YPL206C	1335
YPL205C	345
YPL204W	1861
YPL203W	2107
YPL202C	1750
YPL201C	1467
YPL200W	1040
YPL199C	1575
YPL198W	1825
YPL197C	414
YPL196W	1046
YPL195W	2948
YPL194W	2570
YPL193W	1811
YPL192C	700
YPL191C	1713
YPL190C	3000
YPL189C-A	576
YPL189W	2619
YPL188W	1554
YPL187W	725
YPL186C	1196
YPL185W	773
YPL184C	2348
YPL183W-A	510
YPL183C	3141
YPL182C	384
YPL181W	1750
YPL180W	2648
YPL179W	2152
YPL178W	859
YPL177C	1194
YPL176C	2677
YPL175W	2056
YPL174C	2728
YPL173W	1113
YPL172C	1666
YPL171C	1391
YPL170W	874
YPL169C	2042
YPL168W	1533
YPL167C	4561
YPL166W	1915
YPL165C	1443
YPL164C	2311
YPL163C	1072
YPL162C	1758
YPL161C	1934
YPL160W	3600
YPL159C	1192
YPL158C	2415
YPL157W	1468
