# Run started 2023-05-03 16:33:52.274368
# Command: count_fasta_length.py Schizosaccharomyces_pombe_230503_5UTR.fa Schizosaccharomyces_pombe_230503_5UTR_length.tsv
# Parameters:
#	in_file: Schizosaccharomyces_pombe_230503_5UTR.fa
#	out_file: Schizosaccharomyces_pombe_230503_5UTR_length.tsv
ORF	Length
SPBC685.08	69
SPBC685.09	30
SPBC691.01	196
SPBC691.02c	75
SPBC691.03c	141
SPBC691.04	120
SPBC691.05c	16
SPBC6B1.02	295
SPBC6B1.04	208
SPBC6B1.05c	14
SPBC6B1.06c	20
SPBC6B1.07	69
SPBC6B1.08c	44
SPBC6B1.09c	63
SPBC6B1.10	52
SPBC713.02c	171
SPBC713.03	344
SPBC713.04c	141
SPBC713.05	111
SPBC713.07c	436
SPBC713.09	44
SPBC713.10	123
SPBC713.11c	98
SPBC713.12	519
SPBC725.01	102
SPBC725.02	705
SPBC725.03	13
SPBC725.04	290
SPBC725.05c	39
SPBC725.07	302
SPBC725.08	104
SPBC725.09c	9
SPBC725.10	145
SPBC725.11c	108
SPBC725.12	101
SPBC725.13c	160
SPBC725.14	66
SPBC725.15	36
SPBC725.16	749
SPBC725.17c	114
SPBC776.01	10
SPBC776.03	24
SPBC776.04	60
SPBC776.05	206
SPBC776.06c	571
SPBC776.07	96
SPBC776.08c	32
SPBC776.09	231
SPBC776.10c	124
SPBC776.11	28
SPBC776.12c	226
SPBC776.13	50
SPBC776.14	48
SPBC776.15c	154
SPBC776.16	136
SPBC776.17	22
SPBC776.18c	166
SPBC800.02	182
SPBC800.03	136
SPBC800.04c	29
SPBC800.05c	42
SPBC800.06	191
SPBC800.07c	83
SPBC800.08	19
SPBC800.09	34
SPBC800.10c	131
SPBC800.11	25
SPBC800.12c	17
SPBC800.13	181
SPBC800.14c	63
SPBC83.01	382
SPBC83.02c	12
SPBC83.03c	51
SPBC83.04	31
SPBC83.05	141
SPBC83.07	74
SPBC83.08	15
SPBC83.09c	151
SPBC83.10	203
SPBC83.11	161
SPBC83.12	181
SPBC83.13	217
SPBC83.14c	56
SPBC83.15	76
SPBC83.16c	249
SPBC83.17	35
SPBC83.18c	9
SPBC839.02	313
SPBC839.03c	276
SPBC839.04	29
SPBC839.05c	28
SPBC839.06	938
SPBC839.07	251
SPBC839.08c	138
SPBC839.09c	35
SPBC839.10	7
SPBC839.11c	247
SPBC839.12	455
SPBC839.13c	16
SPBC839.14c	163
SPBC839.15c	34
SPBC839.16	28
SPBC839.17c	35
SPBC839.19	68
SPBC887.01	141
SPBC887.02	265
SPBC887.03c	23
SPBC887.04c	58
SPBC887.05c	147
SPBC887.06c	112
SPBC887.07	4
SPBC887.08	88
SPBC887.09c	174
SPBC887.10	186
SPBC887.11	121
SPBC887.12	190
SPBC887.13c	153
SPBC887.14c	288
SPBC887.15c	335
SPBC887.17	589
SPBC887.18c	264
SPBC887.19	162
SPBC887.22	9
SPBC8D2.02c	233
SPBC8D2.03c	161
SPBC8D2.04	39
SPBC8D2.05c	91
SPBC8D2.06	79
SPBC8D2.07c	31
SPBC8D2.09c	31
SPBC8D2.10c	25
SPBC8D2.11	84
SPBC8D2.12c	79
SPBC8D2.13	7
SPBC8D2.14c	67
SPBC8D2.15	15
SPBC8D2.16c	144
SPBC8D2.17	647
SPBC8D2.18c	104
SPBC8D2.20c	129
SPBC8D2.23	117
SPBC8E4.01c	151
SPBC8E4.03	126
SPBC8E4.04	33
SPBC8E4.12c	218
SPBC902.02c	7
SPBC902.03	274
SPBC902.04	26
SPBC902.05c	29
SPBC902.06	63
SPBC947.01	40
SPBC947.02	107
SPBC947.03c	24
SPBC947.04	174
SPBC947.06c	198
SPBC947.07	353
SPBC947.08c	460
SPBC947.09	679
SPBC947.11c	97
SPBC947.12	30
SPBC947.13	200
SPBC947.14c	63
SPBC947.15c	392
SPBC9B6.03	830
SPBC9B6.04c	20
SPBC9B6.05c	55
SPBC9B6.06	33
SPBC9B6.07	9
SPBC9B6.08	10
SPBC9B6.09c	210
SPBC9B6.10	102
SPBC9B6.11c	54
SPBP16F5.02	176
SPBP16F5.04	111
SPBP16F5.05c	81
SPBP16F5.07	39
SPBP16F5.08c	252
SPBP18G5.03	63
SPBP19A11.01	49
SPBP19A11.02c	529
SPBP19A11.03c	50
SPBP19A11.04c	232
SPBP19A11.06	7
SPBP19A11.07c	219
SPBP22H7.02c	57
SPBP22H7.03	41
SPBP22H7.04	77
SPBP22H7.05c	149
SPBP22H7.07	20
SPBP22H7.08	5
SPBP22H7.09c	240
SPBP23A10.02	70
SPBP23A10.03c	65
SPBP23A10.04	226
SPBP23A10.05	20
SPBP23A10.06	29
SPBP23A10.07	33
SPBP23A10.08	63
SPBP23A10.09	138
SPBP23A10.10	147
SPBP23A10.11c	485
SPBP23A10.12	100
SPBP23A10.13	155
SPBP23A10.14c	105
SPBP23A10.15c	56
SPBP23A10.16	40
SPBP23A10.17	15
SPBP26C9.02c	68
SPBP26C9.03c	583
SPBP35G2.02	431
SPBP35G2.04c	68
SPBP35G2.05c	290
SPBP35G2.06c	214
SPBP35G2.08c	188
SPBP35G2.09	22
SPBP35G2.11c	369
SPBP35G2.12	68
SPBP35G2.13c	86
SPBP4G3.02	51
SPBP4H10.03	182
SPBP4H10.04	75
SPBP4H10.05c	177
SPBP4H10.07	123
SPBP4H10.08	38
SPBP4H10.11c	410
SPBP4H10.12	83
SPBP4H10.13	13
SPBP4H10.14c	358
SPBP4H10.15	35
SPBP4H10.16c	115
SPBP4H10.17c	222
SPBP4H10.18c	13
SPBP4H10.19c	213
SPBP4H10.20	130
SPBP4H10.21c	75
SPBP8B7.01c	89
SPBP8B7.02	111
SPBP8B7.03c	27
SPBP8B7.04	23
SPBP8B7.05c	234
SPBP8B7.06	28
SPBP8B7.07c	97
SPBP8B7.08c	110
SPBP8B7.09c	78
SPBP8B7.11	99
SPBP8B7.12c	193
SPBP8B7.13	114
SPBP8B7.14c	178
SPBP8B7.15c	758
SPBP8B7.16c	57
SPBP8B7.17c	351
SPBP8B7.18c	206
SPBP8B7.19	179
SPBP8B7.20c	47
SPBP8B7.21	64
SPBP8B7.22	48
SPBP8B7.23	169
SPBP8B7.24c	105
SPBP8B7.25	36
SPBP8B7.26	67
SPBP8B7.28c	67
SPBP8B7.29	133
SPBP8B7.30c	11
SPBP8B7.31	142
SPBPB10D8.01	277
SPBPB10D8.02c	87
SPBPB21E7.01c	44
SPBPB21E7.04c	37
SPBPB21E7.07	72
SPBPB21E7.08	305
SPBPB21E7.09	22
SPBPB2B2.01	315
SPBPB2B2.05	144
SPBPB2B2.06c	159
SPBPB2B2.08	35
SPBPB2B2.09c	2
SPBPB2B2.10c	15
SPBPB2B2.11	75
SPBPB2B2.12c	117
SPBPB2B2.13	193
SPBPB7E8.01	295
SPBPB7E8.02	735
SPBPB8B6.06c	335
SPBPJ4664.01	26
SPBPJ4664.04	59
SPBPJ4664.05	53
SPBPJ4664.06	74
SPCC1020.02	46
SPCC1020.03	376
SPCC1020.04c	64
SPCC1020.05	201
SPCC1020.06c	55
SPCC1020.07	238
SPCC1020.08	51
SPCC1020.09	174
SPCC1020.10	1771
SPCC1020.11c	23
SPCC1020.12c	5
SPCC1020.13c	13
SPCC10H11.01	28
SPCC10H11.02	184
SPCC1183.01	80
SPCC1183.02	37
SPCC1183.03c	180
SPCC1183.04c	148
SPCC1183.05c	113
SPCC1183.06	63
SPCC1183.07	69
SPCC1183.08c	29
SPCC1183.09c	239
SPCC1183.10	218
SPCC1183.11	1176
SPCC1183.12	83
SPCC11E10.01	12
SPCC11E10.02c	201
SPCC11E10.03	223
SPCC11E10.04	41
SPCC11E10.05c	279
SPCC11E10.06c	52
SPCC11E10.07c	13
SPCC11E10.08	292
SPCC11E10.09c	378
SPCC1223.01	39
SPCC1223.02	70
SPCC1223.03c	620
SPCC1223.05c	21
SPCC1223.06	247
SPCC1223.07c	23
SPCC1223.08c	174
SPCC1223.10c	23
SPCC1223.11	76
SPCC1223.12c	365
SPCC1223.13	383
SPCC1223.14	151
SPCC1223.15c	19
SPCC1235.01	284
SPCC1235.02	140
SPCC1235.03	47
SPCC1235.04c	309
SPCC1235.05c	73
SPCC1235.06	145
SPCC1235.07	145
SPCC1235.09	188
SPCC1235.10c	53
SPCC1235.11	28
SPCC1235.15	80
SPCC1235.16	33
SPCC1259.01c	25
SPCC1259.02c	568
SPCC1259.03	33
SPCC1259.04	37
SPCC1259.05c	57
SPCC1259.06	228
SPCC1259.08	938
SPCC1259.09c	97
SPCC1259.10	448
SPCC1259.11c	104
SPCC1259.12c	16
SPCC1259.13	224
SPCC1259.15c	51
SPCC1259.16	448
SPCC126.02c	196
SPCC126.03	50
SPCC126.04c	74
SPCC126.05c	85
SPCC126.06	13
SPCC126.07c	75
SPCC126.08c	62
SPCC126.09	29
SPCC126.10	243
SPCC126.11c	46
SPCC126.12	76
SPCC126.13c	109
SPCC126.14	58
SPCC126.15c	9
SPCC1281.01	1075
SPCC1281.02c	119
SPCC1281.03c	362
SPCC1281.04	197
SPCC1281.05	93
SPCC1281.06c	747
SPCC1281.07c	110
SPCC132.01c	66
SPCC132.02	146
SPCC132.03	318
SPCC132.04c	91
SPCC1322.01	52
SPCC1322.02	184
SPCC1322.03	247
SPCC1322.04	79
SPCC1322.05c	214
SPCC1322.06	33
SPCC1322.08	963
SPCC1322.09	37
SPCC1322.10	171
SPCC1322.11	30
SPCC1322.12c	65
SPCC1322.13	56
SPCC1322.14c	440
SPCC1322.15	239
SPCC1322.16	17
SPCC1393.02c	106
SPCC1393.03	38
SPCC1393.04	425
SPCC1393.05	39
SPCC1393.06c	76
SPCC1393.08	965
SPCC1393.09c	28
SPCC1393.11	349
SPCC1393.12	237
SPCC1393.13	107
SPCC1393.14	61
SPCC13B11.01	67
SPCC13B11.04c	422
SPCC1442.02	36
SPCC1442.03	239
SPCC1442.04c	106
SPCC1442.05c	23
SPCC1442.06	62
SPCC1442.07c	141
SPCC1442.08c	42
SPCC1442.09	175
SPCC1442.10c	19
SPCC1442.12	33
SPCC1442.13c	165
SPCC1442.14c	10
SPCC1442.15c	122
SPCC1442.16c	82
SPCC1442.17c	10
SPCC1442.19	157
SPCC1450.02	40
SPCC1450.03	44
SPCC1450.04	23
SPCC1450.05c	129
SPCC1450.06c	179
SPCC1450.07c	186
SPCC1450.10c	42
SPCC1450.11c	294
SPCC1450.12	37
SPCC1450.13c	190
SPCC1450.14c	95
SPCC1450.15	23
SPCC1450.16c	239
SPCC1494.01	226
SPCC1494.02c	74
SPCC1494.03	138
SPCC1494.04c	139
SPCC1494.05c	64
SPCC1494.06c	225
SPCC1494.07	235
SPCC1494.08c	251
SPCC1494.09c	301
SPCC1494.10	652
SPCC14G10.01	228
SPCC14G10.02	60
SPCC14G10.03c	52
SPCC14G10.04	81
SPCC1529.01	285
SPCC162.01c	192
SPCC162.02c	119
SPCC162.03	237
SPCC162.04c	234
SPCC162.05	30
SPCC162.06c	165
SPCC162.07	150
SPCC162.08c	92
SPCC162.09c	771
SPCC162.10	1901
SPCC162.11c	385
SPCC162.12	302
SPCC1620.01c	61
SPCC1620.02	234
SPCC1620.03	152
SPCC1620.05	28
SPCC1620.06c	37
SPCC1620.07c	68
SPCC1620.08	170
SPCC1620.09c	50
SPCC1620.10	7
SPCC1620.11	11
SPCC1620.12c	245
SPCC1620.13	130
SPCC1620.14c	575
SPCC1672.01	305
SPCC1672.02c	649
SPCC1672.03c	396
SPCC1672.04c	153
SPCC1672.05c	59
SPCC1672.06c	100
SPCC1672.07	53
SPCC1672.08c	244
SPCC1672.09	28
SPCC1672.10	9
SPCC1672.11c	83
SPCC1672.12c	96
SPCC1682.01	21
SPCC1682.02c	238
SPCC1682.03c	126
SPCC1682.04	23
SPCC1682.05c	25
SPCC1682.07	282
SPCC1682.09c	67
SPCC1682.10	53
SPCC1682.11c	81
SPCC1682.12c	891
SPCC1682.13	76
SPCC1682.14	14
SPCC1682.15	328
SPCC1682.16	11
SPCC16A11.01	726
SPCC16A11.02	14
SPCC16A11.03c	13
SPCC16A11.04	517
SPCC16A11.05c	37
SPCC16A11.06c	247
SPCC16A11.07	53
SPCC16A11.08	20
SPCC16A11.09c	47
SPCC16A11.10c	106
SPCC16A11.11	272
SPCC16A11.12c	104
SPCC16A11.13	208
SPCC16A11.14	18
SPCC16A11.15c	390
SPCC16A11.16c	64
SPCC16A11.17	14
SPCC16C4.01	23
SPCC16C4.02c	335
SPCC16C4.03	136
SPCC16C4.04	154
SPCC16C4.05	5
SPCC16C4.06c	467
SPCC16C4.08c	155
SPCC16C4.09	527
SPCC16C4.10	22
SPCC16C4.11	19
SPCC16C4.12	40
SPCC16C4.13c	14
SPCC16C4.14c	89
SPCC16C4.15	10
SPCC16C4.16c	37
SPCC16C4.17	253
SPCC16C4.18c	16
SPCC16C4.20c	28
SPCC16C4.22	151
SPCC1739.01	1139
SPCC1739.02c	104
SPCC1739.03	195
SPCC1739.04c	392
SPCC1739.05	82
SPCC1739.06c	528
SPCC1739.07	43
SPCC1739.08c	297
SPCC1739.09c	52
SPCC1739.10	357
SPCC1739.11c	51
SPCC1739.12	107
SPCC1739.13	200
SPCC1739.14	31
SPCC1739.15	218
SPCC1742.01	2040
SPCC1753.01c	178
SPCC1753.02c	1514
SPCC1753.04	100
SPCC1753.05	131
SPCC1795.01c	272
SPCC1795.02c	276
SPCC1795.03	182
SPCC1795.04c	21
SPCC1795.05c	139
SPCC1795.07	163
SPCC1795.08c	149
SPCC1795.09	756
SPCC1795.10c	223
SPCC1795.11	42
SPCC1795.12c	47
SPCC18.01c	226
SPCC18.02	325
SPCC18.03	25
SPCC18.04	21
SPCC18.05c	41
SPCC18.06c	60
SPCC18.07	296
SPCC18.08	150
SPCC18.09c	130
SPCC18.10	93
SPCC18.11c	260
SPCC18.12c	231
SPCC18.13	374
SPCC18.14c	24
SPCC18.15	33
SPCC18.16c	57
SPCC18.17c	36
SPCC18.18c	12
SPCC1827.01c	149
SPCC1827.02c	36
SPCC1827.03c	361
SPCC1827.04	208
SPCC1827.05c	22
SPCC1827.06c	36
SPCC1827.07c	214
SPCC1827.08c	258
SPCC1840.01c	41
SPCC1840.02c	1506
SPCC1840.03	266
SPCC1840.05c	20
SPCC1840.06	48
SPCC1840.07c	13
SPCC1840.08c	125
SPCC1840.09	271
SPCC1840.10	24
SPCC1840.11	65
SPCC188.02	204
SPCC188.03	101
SPCC188.06c	64
SPCC188.07	163
SPCC188.08c	89
SPCC188.09c	1615
SPCC188.11	49
SPCC188.12	50
SPCC188.13c	267
SPCC188.14	819
SPCC1884.02	302
SPCC18B5.01c	1411
SPCC18B5.03	430
SPCC18B5.04	20
SPCC18B5.05c	304
SPCC18B5.06	25
SPCC18B5.07c	20
SPCC18B5.08c	73
SPCC18B5.10c	24
SPCC18B5.11c	108
SPCC1902.01	813
SPCC1902.02	344
SPCC1906.01	134
SPCC1906.02c	19
SPCC1906.03	234
SPCC1906.04	232
SPCC191.01	649
SPCC191.02c	995
SPCC191.05c	579
SPCC191.07	113
SPCC191.09c	56
SPCC191.11	872
SPCC1919.01	200
SPCC1919.02	109
SPCC1919.03c	28
SPCC1919.04	34
SPCC1919.05	22
SPCC1919.07	486
SPCC1919.08c	11
SPCC1919.09	6
SPCC1919.10c	209
SPCC1919.12c	73
SPCC1919.13c	34
SPCC1919.14c	69
SPCC1919.15	128
SPCC23B6.01c	106
SPCC23B6.02c	30
SPCC23B6.03c	106
SPCC23B6.04c	608
SPCC23B6.05c	37
SPCC24B10.02c	187
SPCC24B10.03	35
SPCC24B10.04	85
SPCC24B10.05	55
SPCC24B10.06	133
SPCC24B10.07	617
SPCC24B10.08c	3
SPCC24B10.09	12
SPCC24B10.10c	94
SPCC24B10.11c	29
SPCC24B10.12	44
SPCC24B10.13	435
SPCC24B10.14c	155
SPCC24B10.15	494
SPCC24B10.16c	220
SPCC24B10.17	66
SPCC24B10.18	27
SPCC24B10.19c	232
SPCC24B10.20	99
SPCC24B10.21	32
SPCC24B10.22	301
SPCC285.03	25
SPCC285.04	286
SPCC285.05	144
SPCC285.08	45
SPCC285.09c	12
SPCC285.10c	542
SPCC285.11	17
SPCC285.12	58
SPCC285.13c	112
SPCC285.14	53
SPCC285.15c	6
SPCC285.16c	25
SPCC290.02	207
SPCC290.03c	112
SPCC290.04	133
SPCC297.03	267
SPCC297.04c	237
SPCC297.05	289
SPCC297.06c	214
SPCC2H8.02	575
SPCC2H8.04	29
SPCC2H8.05c	379
SPCC306.02c	42
SPCC306.03c	24
SPCC306.04c	420
SPCC306.05c	90
SPCC306.06c	68
SPCC306.07c	35
SPCC306.08c	270
SPCC306.09c	86
SPCC306.11	373
SPCC31H12.03c	67
SPCC31H12.04c	19
SPCC31H12.05c	76
SPCC31H12.06	176
SPCC31H12.07	42
SPCC31H12.08c	90
SPCC320.03	988
SPCC320.04c	51
SPCC320.05	301
SPCC320.06	13
SPCC320.08	87
SPCC320.09	145
SPCC320.10	22
SPCC320.12	285
SPCC320.13c	32
SPCC320.14	104
SPCC330.01c	1134
SPCC330.03c	66
SPCC330.04c	53
SPCC330.05c	50
SPCC330.06c	106
SPCC330.07c	215
SPCC330.08	297
SPCC330.09	90
SPCC330.10	179
SPCC330.11	122
SPCC330.12c	149
SPCC330.13	217
SPCC330.14c	21
SPCC330.21	86
SPCC338.03c	448
SPCC338.04	99
SPCC338.05c	25
SPCC338.06c	104
SPCC338.07c	10
SPCC338.08	413
SPCC338.10c	72
SPCC338.11c	201
SPCC338.12	120
SPCC338.13	236
SPCC338.14	34
SPCC338.15	31
SPCC338.16	148
SPCC338.17c	199
SPCC338.18	170
SPCC364.01	33
SPCC364.02c	14
SPCC364.03	32
SPCC364.04c	59
SPCC364.05	73
SPCC364.06	90
SPCC364.07	512
SPCC417.02	257
SPCC417.05c	105
SPCC417.08	21
SPCC417.09c	152
SPCC417.10	210
SPCC417.11c	14
SPCC417.12	19
SPCC417.16	182
SPCC4B3.01	31
SPCC4B3.03c	50
SPCC4B3.04c	188
SPCC4B3.05c	58
SPCC4B3.07	37
SPCC4B3.08	296
SPCC4B3.09c	54
SPCC4B3.10c	644
SPCC4B3.11c	115
SPCC4B3.12	455
SPCC4B3.13	65
SPCC4B3.14	61
SPCC4B3.15	220
SPCC4B3.16	88
SPCC4B3.17	132
SPCC4B3.18	192
SPCC4B3.20	29
SPCC4E9.01c	43
SPCC4E9.02	319
SPCC4F11.02	143
SPCC4F11.04c	456
SPCC4G3.02	39
SPCC4G3.03	496
SPCC4G3.04c	52
SPCC4G3.06c	23
SPCC4G3.07c	249
SPCC4G3.08	85
SPCC4G3.09c	250
SPCC4G3.10c	574
SPCC4G3.11	348
SPCC4G3.12c	479
SPCC4G3.13c	165
SPCC4G3.14	420
SPCC4G3.15c	53
SPCC4G3.16	61
SPCC4G3.17	168
SPCC4G3.18	96
SPCC4G3.19	112
SPCC548.03c	234
SPCC548.04	51
SPCC548.05c	175
SPCC548.06c	445
SPCC548.07c	688
SPCC550.01c	66
SPCC550.02c	54
SPCC550.03c	26
SPCC550.04c	121
SPCC550.05	210
SPCC550.06c	105
SPCC550.08	760
SPCC550.09	262
SPCC550.10	505
SPCC550.11	52
SPCC550.12	69
SPCC550.13	120
SPCC550.14	269
SPCC550.15c	174
SPCC553.01c	225
SPCC553.02	138
SPCC553.03	97
SPCC553.04	13
SPCC553.06	61
SPCC553.07c	68
SPCC553.08c	32
SPCC553.09c	411
SPCC553.10	576
SPCC553.11c	48
SPCC569.03	104
SPCC569.05c	552
SPCC569.06	153
SPCC569.07	208
SPCC569.08c	26
SPCC576.02	898
SPCC576.03c	105
SPCC576.04	196
SPCC576.05	33
SPCC576.07	14
SPCC576.08c	48
SPCC576.09	31
SPCC576.10c	18
SPCC576.11	33
SPCC576.12c	134
SPCC576.13	16
SPCC576.14	77
SPCC576.15c	32
SPCC576.17c	245
SPCC584.01c	443
SPCC584.03c	175
SPCC584.04	54
SPCC584.05	141
SPCC584.11c	125
SPCC584.13	240
SPCC584.14	77
SPCC584.15c	129
SPCC594.01	1008
SPCC594.02c	1385
SPCC594.04c	49
SPCC594.05c	4
SPCC594.06c	22
SPCC594.07c	22
SPCC5E4.03c	91
SPCC5E4.04	403
SPCC5E4.05c	60
SPCC5E4.06	174
SPCC5E4.10c	129
SPCC61.01c	21
SPCC61.02	48
SPCC61.03	164
SPCC61.04c	195
SPCC61.05	432
SPCC613.01	169
SPCC613.02	146
SPCC613.03	36
SPCC613.04c	78
SPCC613.05c	19
SPCC613.07	27
SPCC613.08	24
SPCC613.09	74
SPCC613.10	94
SPCC613.11c	62
SPCC613.12c	93
SPCC622.01c	146
SPCC622.06c	146
SPCC622.08c	259
SPCC622.09	125
SPCC622.10c	44
SPCC622.11	18
SPCC622.12c	391
SPCC622.13c	21
SPCC622.14	49
SPCC622.15c	70
SPCC622.16c	496
SPCC622.17	25
SPCC622.18	30
SPCC622.19	180
SPCC63.02c	368
SPCC63.03	120
SPCC63.05	97
SPCC63.06	13
SPCC63.07	87
SPCC63.08c	78
SPCC63.10c	218
SPCC63.11	136
SPCC63.12c	23
SPCC63.13	7
SPCC63.14	288
SPCC645.02	112
SPCC645.03c	154
SPCC645.04	107
SPCC645.05c	206
SPCC645.06c	821
SPCC645.07	77
SPCC645.08c	26
SPCC645.09	227
SPCC645.10	76
SPCC645.12c	81
SPCC645.13	172
SPCC645.14c	194
SPCC663.01c	254
SPCC663.02	205
SPCC663.03	369
SPCC663.04	5
SPCC663.05c	29
SPCC663.08c	57
SPCC663.09c	51
SPCC663.10	50
SPCC663.11	28
SPCC663.12	23
SPCC663.13c	41
SPCC663.17	217
SPCC663.18	44
SPCC70.02c	71
SPCC70.03c	372
SPCC70.05c	634
SPCC70.06	593
SPCC70.07c	72
SPCC70.08c	30
SPCC70.09c	62
SPCC70.10	97
SPCC736.03c	191
SPCC736.05	274
SPCC736.06	534
SPCC736.08	164
SPCC736.09c	159
SPCC736.10c	83
SPCC736.11	58
SPCC736.12c	545
SPCC736.13	277
SPCC736.14	169
SPCC736.15	613
SPCC737.02c	94
SPCC737.03c	392
SPCC737.05	69
SPCC737.06c	118
SPCC737.07c	11
SPCC737.08	22
SPCC737.09c	129
SPCC74.01	37
SPCC74.02c	100
SPCC74.03c	117
SPCC74.04	815
SPCC74.05	28
SPCC74.06	134
SPCC757.03c	26
SPCC757.04	109
SPCC757.05c	74
SPCC757.07c	368
SPCC757.08	185
SPCC757.09c	277
SPCC757.10	279
SPCC757.11c	212
SPCC757.12	607
SPCC757.13	869
SPCC757.15	103
SPCC777.02	138
SPCC777.03c	1901
SPCC777.05	39
SPCC777.06c	230
SPCC777.07	349
SPCC777.08c	199
SPCC777.09c	39
SPCC777.10c	33
SPCC777.11	244
SPCC777.12c	99
SPCC777.13	190
SPCC777.14	238
SPCC777.15	53
SPCC790.02	192
SPCC790.03	112
SPCC794.01c	282
SPCC794.03	37
SPCC794.06	1120
SPCC794.07	94
SPCC794.08	57
SPCC794.09c	37
SPCC794.10	44
SPCC794.11c	151
SPCC794.12c	51
SPCC825.01	214
SPCC825.02	28
SPCC825.03c	73
SPCC825.04c	10
SPCC825.05c	123
SPCC830.03	207
SPCC830.05c	146
SPCC830.06	113
SPCC830.07c	442
SPCC830.08c	88
SPCC830.09c	162
SPCC830.10	83
SPCC830.11c	114
SPCC895.03c	143
SPCC895.04c	69
SPCC895.05	380
SPCC895.06	30
SPCC895.07	319
SPCC895.08c	142
SPCC895.09c	23
SPCC962.01	203
SPCC962.02c	151
SPCC962.03c	46
SPCC962.04	11
SPCC962.05	198
SPCC962.06c	43
SPCC965.03	67
SPCC965.04c	93
SPCC965.05c	158
SPCC965.06	46
SPCC965.07c	38
SPCC965.08c	541
SPCC965.09	83
SPCC965.10	94
SPCC965.11c	239
SPCC965.12	72
SPCC965.13	981
SPCC965.14c	10
SPCC970.01	194
SPCC970.03	230
SPCC970.04c	10
SPCC970.05	14
SPCC970.06	137
SPCC970.07c	94
SPCC970.08	117
SPCC970.09	7
SPCC970.10c	287
SPCC970.12	37
SPCP1E11.02	53
SPCP1E11.04c	111
SPCP1E11.05c	445
SPCP1E11.06	70
SPCP1E11.07c	257
SPCP1E11.08	26
SPCP1E11.09c	33
SPCP1E11.10	10
SPCP1E11.11	50
SPCP25A2.02c	81
SPCP25A2.03	37
SPCP31B10.02	160
SPCP31B10.03c	58
SPCP31B10.04	223
SPCP31B10.05	110
SPCP31B10.06	665
SPCP31B10.07	36
SPCP31B10.08c	27
SPCPB16A4.02c	124
SPCPB16A4.03c	57
SPCPB16A4.04c	66
SPCPB16A4.05c	261
SPCPB16A4.07	159
SPCPB1C11.01	827
SPCPB1C11.02	298
SPCPB1C11.03	216
SPCPJ732.01	10
SPCPJ732.02c	122
SPMIT.04	40
SPMIT.07	88
SPMIT.11	88
SPMTR.01	43
SPMTR.02	28
