# S. cerevisiae 5' and 3' UTR estimates.
# 
# Extensive transcriptional heterogeneity revealed by isoform profiling
# Vicent Pelechano Wu Wei, & Lars M. Steinmetz, Nature 2013
# Supplementary Data 3, http://www.nature.com/nature/journal/v497/n7447/full/nature12121.html
# header annotated by Edward Wallace
# 
# Column key
#   chr: chromosome
#   strand: DAN strand (determined from annotation)
#   gene: systematic ORF name
#   type: Verified - this file only includes verified ORFs
#   mTIF_number: number of detected reads with median 5' UTR and median 3' UTR length
#   median5: median 5' UTR length
#   median3: median 3' UTR length
#   sd5: standard deviation of 5' UTR length (interquartile range would be better)
#   sd3: standard deviation of 3' UTR length
#
chr	strand	gene	type	mTIF_number	median5	median3	sd5	sd3
4	+	YDL008W	Verified	24	21	114	24.2970371546152	26.8128241002675
4	+	YDL007W	Verified	41	38	84	10.9686915866001	24.2001562180001
4	+	YDL006W	Verified	33	321	116	80.3682928772286	21.1143172738167
4	+	YDL004W	Verified	159	43	241	21.0227982138834	97.5689297025885
4	+	YDL003W	Verified	17	112	124	22.9183332727317	24.5482717733616
4	+	YDL001W	Verified	13	68	116	23.8402805008451	11.4628720614616
4	+	YDR002W	Verified	102	40	180	27.3429952713603	27.3917842198894
4	+	YDR003W	Verified	1	37	64	NA	NA
4	+	YDR003W-A	Uncharacterized	9	315	169	144.697097413874	11.3688170009021
4	+	YDR007W	Verified	197	65	103	83.1148710402968	62.5158171221377
4	+	YDR009W	Verified	200	79	105	74.5000069137631	244.232221183696
4	+	YDR012W	Verified	65	32	84	21.6179345950034	65.892194150749
4	+	YDR013W	Verified	11	16	89	5.75246982529323	28.4269398474565
4	+	YDR014W	Verified	7	51	397	13.9846855013414	156.585896099051
4	+	YDR021W	Verified	13	80	54	109.138408947961	21.281387076444
4	+	YDR023W	Verified	81	34	147	15.0249792013167	40.8959384019707
4	+	YDR025W	Verified	71	26	97	46.364147843257	36.7442025156495
4	+	YDR031W	Verified	23	25	153	12.1313626800252	30.6262694340437
4	+	YDR033W	Verified	180	253	448	90.803237458589	88.8226565009362
4	+	YDR034W-B	Uncharacterized	14	31	229	23.8959511950557	59.5601552038952
4	+	YDR035W	Verified	56	29	213	27.1662271231008	51.5957280774693
4	+	YDR037W	Verified	111	54	80	47.3669419619548	31.9296447099277
4	+	YDR041W	Verified	53	14	172	42.0665206851533	127.240749262409
4	+	YDR044W	Verified	56	69	137	85.9853034105097	18.7210208956836
4	+	YDR047W	Verified	105	221	76	160.929040399662	25.0180154868666
4	+	YDR049W	Uncharacterized	20	37	106.5	23.260764344594	27.2259551086633
4	+	YDR055W	Verified	31	61	127	12.0275669023871	49.3826620569199
4	+	YDR057W	Verified	18	37	86	16.996731711976	44.6192680908968
4	+	YDR060W	Verified	15	50	88	21.6018076844994	64.6965075969182
4	+	YDR061W	Uncharacterized	27	55	125	37.1180069339187	13.7360133473313
4	+	YDR062W	Verified	82	360	271	99.137476441405	66.9062463411152
4	+	YDR063W	Verified	82	96	75	125.257759533677	22.2283595860915
4	+	YDR064W	Verified	69	33	92	25.7283003528252	35.1203265951991
4	+	YDR065W	Verified	22	37	570	22.9539818198343	152.869607453924
4	+	YDR068W	Verified	51	48	92	14.1840009289672	33.7249195118155
4	+	YDR073W	Verified	36	104	258	79.2725407331297	44.4293982467851
4	+	YDR074W	Verified	13	110	238	61.8474135603306	16.9138086508309
4	+	YDR075W	Verified	14	188	150	16.8190106985851	65.0384501660364
4	+	YDR076W	Verified	7	55	1017	4.3915503282684	134.82263481012
4	+	YDR077W	Verified	124	43	330	140.220923390243	115.348770434746
4	+	YDR079W	Verified	33	31	199	9.32768362554079	58.4422954198361
4	+	YDR080W	Verified	8	37	56	10.8988859194743	167.317864728017
4	+	YDR082W	Verified	22	75	141.5	33.4802390512136	20.2476549868752
4	+	YDR083W	Verified	12	22	115	7.48888064622032	17.9392915639995
4	+	YDR089W	Uncharacterized	10	86	92	51.0760870336273	11.933147112141
4	+	YDR092W	Verified	35	40	94	233.177009259187	30.5660051735405
4	+	YDR094W	Dubious	118	1515	5	723.731285415925	33.5196185373113
4	+	YDR096W	Verified	3	89	214	141.316429806776	44.4559707276012
4	+	YDR099W	Verified	43	79	227	27.6627770818549	42.1850849868628
4	+	YDR100W	Verified	45	26	186	132.604382364318	63.0463754275014
4	+	YDR103W	Verified	3	589	46	21.5019378971602	0
4	+	YDR106W	Verified	1	22	47	NA	NA
4	+	YDR108W	Verified	16	41.5	90.5	243.199635073739	5.99687418577378
4	+	YDR110W	Verified	16	38	183	18.6243568121604	12.0773548428453
4	+	YDR115W	Uncharacterized	105	40	128	23.6242215988982	66.6424195832661
4	+	YDR118W	Verified	22	17	126	17.8606922879358	98.9615780967237
4	+	YDR118W-A	Dubious	28	1903	82	415.159883461756	97.030479856404
4	+	YDR119W	Uncharacterized	22	84	70	26.1874693275916	13.4068051467314
4	+	YDR119W-A	Uncharacterized	37	44	256	17.3134414619178	49.292852273786
4	+	YDR121W	Verified	17	120	108	22.5302084792318	5.7176198256432
4	+	YDR122W	Verified	5	307	151	10.4067285925982	12.3369364106329
4	+	YDR124W	Uncharacterized	12	532	465.5	162.054891560816	90.3778264573314
4	+	YDR126W	Verified	5	5	262	20.3887223729198	14.5670861877041
4	+	YDR127W	Verified	2	49.5	107.5	37.476659402887	53.0330085889911
4	+	YDR137W	Verified	17	100	152	24.3707575493543	29.0253438952115
4	+	YDR138W	Verified	2	12	327.5	0	386.787409309041
4	+	YDR140W	Verified	27	14	110	16.9555309114763	232.445196187766
4	+	YDR145W	Verified	13	71	134	47.5807006770926	35.8361656602763
4	+	YDR147W	Verified	23	71	37	170.492033822223	25.7871340901811
4	+	YDR152W	Verified	69	30	66	23.2363958861232	34.3881732876739
4	+	YDR156W	Verified	53	40	107	114.366675980139	80.0068892171549
4	+	YDR157W	Dubious	2	443	21	4.24264068711928	0
4	+	YDR158W	Verified	60	26	135	15.6127573506538	33.9311824321366
4	+	YDR161W	Uncharacterized	32	29	82	18.0683904615482	52.8561269985829
4	+	YDR165W	Verified	17	42	82	13.6036327328185	206.178909316784
4	+	YDR167W	Verified	51	32	100	21.6629438732344	19.7754452615894
4	+	YDR168W	Verified	29	40	106	20.007880220952	56.4451213493065
4	+	YDR171W	Verified	8	77	84	10.6871083888153	11.6856138661421
4	+	YDR172W	Verified	47	44	143	20.2639155142928	56.8147662920931
4	+	YDR174W	Verified	38	23	178	47.6489727992047	51.1833510004001
4	+	YDR176W	Verified	25	35	58	11.0405313881775	61.0275347691515
4	+	YDR177W	Verified	81	93	111	31.5501853802932	36.802354158463
4	+	YDR178W	Verified	76	94	196	43.4242453903266	50.6158286039373
4	+	YDR179W-A	Uncharacterized	43	87	89	22.2299469777968	52.3567073659293
4	+	YDR180W	Verified	1	143	51	NA	NA
4	+	YDR182W	Verified	41	30	117	20.8611554061142	41.6784146039942
4	+	YDR182W-A	Uncharacterized	1	11	279	NA	NA
4	+	YDR183W	Verified	18	41	64	16.439729495413	67.4216320670765
4	+	YDR188W	Verified	115	54	163	130.039244795101	36.4463661409717
4	+	YDR189W	Verified	9	42	114	18.7082869338697	10.295630140987
4	+	YDR191W	Verified	8	31.5	109	15.0617775463968	4.65794252556089
4	+	YDR195W	Verified	10	239	84	48.7794355577566	5.79655069847578
4	+	YDR197W	Verified	20	33	114.5	15.4361162282009	73.208048881613
4	+	YDR201W	Verified	37	29	150	20.2273118368246	55.3909664039107
4	+	YDR204W	Verified	32	22	119	71.7592230219202	35.4864240283884
4	+	YDR205W	Verified	15	13	73	13.3459464150837	20.8733140180288
4	+	YDR206W	Verified	1	338	104	NA	NA
4	+	YDR208W	Verified	10	151.5	118.5	24.3401816847049	8.99444272870754
4	+	YDR210W	Uncharacterized	67	21	232	43.1608542508754	116.650661175154
4	+	YDR211W	Verified	34	39	160	21.4065144098715	26.1478723789628
4	+	YDR212W	Verified	88	65	108	26.7589866153652	132.4143539369
4	+	YDR213W	Verified	7	219	40	21.1570094204982	0
4	+	YDR214W	Verified	48	118.5	90	40.3277738534082	241.309429346409
4	+	YDR221W	Verified	38	13	170	11.8360360612995	164.026558668988
4	+	YDR222W	Uncharacterized	11	139	151	789.544851624829	39.9030643617072
4	+	YDR223W	Verified	2	204.5	345.5	125.157900270019	7.77817459305202
4	+	YDR225W	Verified	90	77.5	169	31.5057908396133	27.6845166009038
4	+	YDR226W	Verified	152	49	127	29.1779435120348	49.2863708229979
4	+	YDR227W	Verified	2	121	166	5.65685424949238	0
4	+	YDR229W	Verified	19	93	54	27.5732941395765	7.36794066938669
4	+	YDR232W	Verified	50	243	181	96.9734426089358	64.2641233583748
4	+	YDR234W	Verified	87	58	110	50.3180528451546	23.5563160687494
4	+	YDR235W	Verified	29	11	83	18.7418290899119	107.590916989861
4	+	YDR237W	Verified	28	142	130	36.2028383230584	50.0321589701757
4	+	YDR242W	Verified	28	107	131.5	22.6333496972613	44.5317050125273
4	+	YDR244W	Verified	21	25	127	33.7302323061756	51.6763738960816
4	+	YDR245W	Verified	38	77	151	30.3739144652628	9.72922888706202
4	+	YDR246W	Verified	27	13	154	13.7766059606447	30.4385795086946
4	+	YDR247W	Verified	36	272	357.5	68.3359291028461	67.5303752936528
4	+	YDR251W	Verified	9	300	135	71.8779830298851	23.9953699237536
4	+	YDR252W	Verified	21	8	623	8.09320702811932	240.371092073822
4	+	YDR254W	Verified	13	79	520	9.42854367850284	244.496027968365
4	+	YDR262W	Uncharacterized	22	11	192.5	11.913105301393	80.6049637005078
4	+	YDR265W	Verified	18	189	187	85.7630113606505	12.0842629797893
4	+	YDR268W	Verified	39	59	103	93.3036558754805	117.754313180472
4	+	YDR270W	Verified	2	83	78	5.65685424949238	0
4	+	YDR272W	Verified	68	51	85.5	19.3614934229786	353.702462470729
4	+	YDR273W	Verified	2	310	33	377.595021153616	0
4	+	YDR275W	Verified	29	645	285	205.336921257545	15.3102560686195
4	+	YDR279W	Verified	19	78	27	46.6784446289983	8.51452147941338
4	+	YDR280W	Verified	35	88	104	177.011346547962	33.8661477937269
4	+	YDR287W	Verified	39	48	86	138.015582253126	194.665632565238
4	+	YDR288W	Verified	17	39	123	18.4149475730355	51.6590206233597
4	+	YDR296W	Verified	44	53	93	39.1772345660748	36.7539890113338
4	+	YDR297W	Verified	69	41	163	46.0836464734863	20.9884675840329
4	+	YDR299W	Verified	47	41	89	73.2084323052478	46.8551115686539
4	+	YDR301W	Verified	3	70	134	8.18535277187245	4.04145188432738
4	+	YDR302W	Verified	42	43	73	19.6441631917194	31.8980755557127
4	+	YDR307W	Uncharacterized	39	43	136	17.6317864108486	42.8254310411425
4	+	YDR311W	Verified	10	33.5	102	73.6010265628891	2.21359436211787
4	+	YDR312W	Verified	21	32	186	14.97966876104	63.3848036467207
4	+	YDR316W	Verified	19	23	79	47.169037817778	24.0445492966118
4	+	YDR317W	Verified	5	34	81	7.60263112349929	44.7850421457879
4	+	YDR318W	Verified	18	30.5	110	23.5278308292416	24.9328509966977
4	+	YDR320W-B	Dubious	18	231	1331	47.0595853696502	186.583463599776
4	+	YDR321W	Verified	67	36	105	180.982257601987	37.87097522325
4	+	YDR322W	Verified	20	21.5	94	9.37297346517888	26.9101330943921
4	+	YDR325W	Verified	3	31	97	137.587547886185	121.243556529821
4	+	YDR330W	Verified	27	59	199	14.7579714323386	58.4518454252578
4	+	YDR331W	Verified	20	26	123	13.0403220819119	153.708884104438
4	+	YDR332W	Verified	18	25	73	11.8332642914307	19.5484984295386
4	+	YDR335W	Verified	12	365	101	63.7958391347672	19.2747283123564
4	+	YDR336W	Uncharacterized	11	23	70	22.5747244018212	17.1686818470038
4	+	YDR337W	Verified	29	49	57	22.1175765426103	44.8963776831053
4	+	YDR347W	Verified	23	85	117	24.0689063516485	13.4929347637032
4	+	YDR351W	Verified	1	49	153	NA	NA
4	+	YDR352W	Uncharacterized	19	178	216	24.4677852414125	118.694851768126
4	+	YDR353W	Verified	117	48	97	68.7661510112658	76.1560940642965
4	+	YDR354W	Verified	61	76	69	59.6439710170988	22.7443501661594
4	+	YDR356W	Verified	2	48.5	326	30.4055915910215	73.5391052434009
4	+	YDR358W	Verified	11	52	161	6.2449979983984	24.4551537605991
4	+	YDR363W	Verified	13	176	819	7.81024967590665	318.79472536897
4	+	YDR363W-A	Verified	128	22	180	37.7657765111764	108.117244612861
4	+	YDR367W	Verified	63	51	55	29.1024287111375	42.9551499272664
4	+	YDR368W	Verified	53	56	162	32.7991534989355	11.5469006390741
4	+	YDR371W	Uncharacterized	19	50	108	14.7066838446878	27.3898645188795
4	+	YDR374W-A	Uncharacterized	33	21	170	9.85990887535494	68.9252861855326
4	+	YDR376W	Verified	42	63	80	48.4839616907604	51.2612640237709
4	+	YDR377W	Verified	297	53	294	42.5193769962287	124.334957418184
4	+	YDR379W	Verified	6	126.5	64	34.8137903710584	32.1273507570523
4	+	YDR380W	Verified	28	98	128	39.6165483033404	8.73053390247253
4	+	YDR381W	Verified	64	83	192	37.8586257758377	62.6631204670392
4	+	YDR382W	Verified	53	81	151	27.7326941029193	28.4391107256877
4	+	YDR385W	Verified	99	42	162	28.08104418036	33.1324839466614
4	+	YDR386W	Verified	9	11	109	17.1739466764179	5.80947501931113
4	+	YDR388W	Verified	39	51	121	34.7969432631494	19.9036477983688
4	+	YDR389W	Verified	14	516	184	40.5642212295028	40.4182120847999
4	+	YDR392W	Verified	26	53	133	162.019509746393	53.4760334528109
4	+	YDR393W	Verified	29	43	166	22.3047080231955	29.640373211853
4	+	YDR394W	Verified	64	93	87	38.8481858986883	21.2539445451935
4	+	YDR395W	Verified	15	108	97	28.0144520526375	31.7680582316503
4	+	YDR398W	Verified	76	57	122	28.1362474586188	37.5090983114811
4	+	YDR399W	Verified	50	59	113	27.542353285255	30.9359839352301
4	+	YDR400W	Verified	17	45	169	119.365910494727	29.5851214593536
4	+	YDR403W	Verified	1	50	205	NA	NA
4	+	YDR405W	Verified	44	46	135	95.3424533133352	132.477881196608
4	+	YDR412W	Verified	53	49	151	22.6126754595042	22.8577033157495
4	+	YDR416W	Verified	17	71	32	27.171297572341	21.0505344350209
4	+	YDR418W	Verified	154	34	96	30.8130605278307	134.862516329926
4	+	YDR419W	Verified	7	5	335	5.74041644415986	36.3907366548922
4	+	YDR421W	Verified	7	79	29	17.9894148770617	70.3013919797163
4	+	YDR425W	Verified	1	46	111	NA	NA
4	+	YDR427W	Verified	28	30	90	9.86549757123493	183.028433330473
4	+	YDR432W	Verified	235	28	328	11.2693469858525	185.056162572489
4	+	YDR433W	Dubious	345	832	284	272.754052128428	173.55067896689
4	+	YDR434W	Verified	25	96	115	27.3891706093242	14.1435497665897
4	+	YDR436W	Verified	15	140	162	74.6476166174558	35.8924318856589
4	+	YDR437W	Verified	13	67	1311	12.8611918736273	162.70493980177
4	+	YDR438W	Verified	9	63	95	227.331867052945	12.1906156986065
4	+	YDR439W	Verified	5	87	163	76.6648550510597	75.9124495718588
4	+	YDR440W	Verified	21	87	103	19.2357553975477	51.8018661182523
4	+	YDR442W	Dubious	1	14	727	NA	NA
4	+	YDR444W	Uncharacterized	11	85	58	20.7749849578766	15.945931370501
4	+	YDR448W	Verified	2	23.5	103	17.6776695296637	0
4	+	YDR450W	Verified	78	27	115	17.942020062303	51.8161228712704
4	+	YDR452W	Verified	52	138	151	23.3582177154343	57.0548543969434
4	+	YDR456W	Verified	49	50	106	45.7318046788411	27.8303136982718
4	+	YDR460W	Verified	24	124	100	94.1321534803097	27.8403510201925
4	+	YDR461W	Verified	4	23.5	148	34.2636833980236	18.5
4	+	YDR462W	Verified	39	42	128	18.8985500946901	14.4686360967206
4	+	YDR463W	Verified	42	40	203	20.3347708027522	18.4825780414127
4	+	YDR466W	Verified	20	95	178	88.425570843209	64.0985261346279
4	+	YDR469W	Verified	25	24	104	79.0922457218995	107.846464939747
4	+	YDR471W	Verified	137	30	117	30.9565513604788	49.1992393916778
4	+	YDR472W	Verified	54	65	124	51.4434720602144	28.0236248541308
4	+	YDR477W	Verified	40	281	137	85.735191589703	19.8066940251302
4	+	YDR478W	Verified	19	29	212	13.4146642289052	485.186447552782
4	+	YDR483W	Verified	112	44	112	80.5595437554738	29.2545948936884
4	+	YDR484W	Verified	25	42	105	18.4993693586205	35.0131879915745
4	+	YDR489W	Verified	21	18	331	14.5358342103395	276.885045770675
4	+	YDR492W	Verified	31	160	86	39.7344681226419	12.2146571569719
4	+	YDR493W	Verified	46	88	116	32.772086626209	37.2421505525363
4	+	YDR494W	Verified	23	53	77	25.817465057133	2.97619009975529
4	+	YDR499W	Verified	3	30	101	18.1750745069541	13.4536240470737
4	+	YDR501W	Verified	6	109.5	175.5	36.9147666930187	76.8151460759313
4	+	YDR510W	Verified	119	55	149	109.635791118608	37.2284642835652
4	+	YDR511W	Verified	33	25	83	32.5859295253381	103.851702616585
4	+	YDR513W	Verified	59	22	95	179.02339457072	25.7454722148867
4	+	YDR515W	Verified	9	227	101	25.3377189186399	12.6567943984425
4	+	YDR517W	Verified	64	83.5	103	150.416086267183	90.0875621226723
4	+	YDR518W	Verified	32	36	50	169.31470031257	9.86276804697277
4	+	YDR519W	Verified	179	39	243	21.6949118094123	251.351638719769
4	+	YDR525W-A	Verified	61	49	227	133.272564703814	62.3908270545154
4	+	YDR527W	Verified	41	51	121	30.3076904029485	196.71542836315
4	+	YDR528W	Verified	33	307	104	19.5260606742514	26.9665547624752
4	+	YDR531W	Verified	29	50	78	146.102315859494	23.0903131545753
4	+	YDR536W	Verified	7	41	146	85.1544814691847	0
4	+	YDR538W	Verified	41	718	231	427.599239657997	32.8860745976017
4	+	YDR539W	Verified	55	55	93	105.292083727234	90.707069132303
5	-	YEL073C	Uncharacterized	7	21	704	114.98509220143	232.497209404656
5	-	YEL068C	Dubious	42	50	237	306.364334887495	45.1924841890518
5	-	YEL067C	Uncharacterized	3	169	695	4.04145188432738	49.0747728811182
5	-	YEL064C	Verified	30	31.5	262	18.5356134378456	70.2835063465662
5	-	YEL063C	Verified	24	231	291	9.85106482878219	72.8700327066392
5	-	YEL061C	Verified	3	123	125	8.08290376865476	98.7741531643442
5	-	YEL060C	Verified	22	55	228	19.4115264548505	98.9431272208556
5	-	YEL059C-A	Verified	19	59	64	124.523653780626	18.3365228485512
5	-	YEL057C	Uncharacterized	41	97	106	46.1937462771959	10.1034888926983
5	-	YEL055C	Verified	18	55	72	19.9977122874599	55.1868187823892
5	-	YEL054C	Verified	154	35	127	34.6381301374325	104.179242327219
5	-	YEL053C	Verified	22	68	83	78.1900227246396	121.240271622937
5	-	YEL050C	Verified	77	44	166	21.4909493102478	38.3704868143891
5	-	YEL048C	Verified	29	21	599	27.5272368477642	515.152777568415
5	-	YEL046C	Verified	90	102	576	28.6000117859644	199.059802869896
5	-	YEL039C	Verified	22	156.5	108	40.4583051903371	16.3180642473064
5	-	YEL037C	Verified	61	165	156	29.7970273941891	25.1932313747924
5	-	YEL036C	Verified	51	145	84	62.6995512383478	7.13126229785333
5	-	YEL034C-A	Dubious	4	53	176.5	26.6082693913001	4.04145188432738
5	-	YEL029C	Verified	19	76	117	405.283310048056	98.5139880826739
5	-	YEL023C	Uncharacterized	6	564.5	121.5	11.3387242080697	18.0443897098239
5	-	YEL017C-A	Verified	102	39	460	39.6257450398979	128.065210787079
5	-	YEL016C	Verified	43	183	92	46.3664564475165	38.0280831124167
5	-	YEL009C	Verified	149	524	95	208.198356589477	18.3605707118703
5	-	YEL008C-A	Dubious	7	58	416	71.6818367111622	3.77964473009227
5	-	YEL005C	Verified	19	25	78	269.34286503891	16.7295305667092
5	-	YEL002C	Verified	37	59	108	12.1052069803055	32.9847312023684
5	-	YEL001C	Verified	37	39	102	17.7239848690874	68.3060701491399
5	-	YER003C	Verified	89	31	153	12.3283205357368	81.6706307710512
5	-	YER007C-A	Verified	73	32	152	13.4246020096388	57.2360695367194
5	-	YER010C	Verified	23	29	101	21.6459108042479	17.1317840202185
5	-	YER017C	Verified	8	81	163	17.2580209095448	16.9363303497034
5	-	YER018C	Verified	32	52.5	104.5	344.948615563293	448.200216951985
5	-	YER019C-A	Verified	126	53	61	111.852690255802	40.2413425570476
5	-	YER026C	Verified	90	31	123	26.9395680105353	42.4516895137495
5	-	YER027C	Verified	74	84	213	35.27673691465	74.3566669557618
5	-	YER028C	Verified	7	61	56	18.2886902340269	77.4270778278012
5	-	YER029C	Verified	32	66	93	12.5006048240772	28.1017556276265
5	-	YER031C	Verified	46	31.5	165	13.1030106803318	25.9971384527118
5	-	YER036C	Verified	57	33	109	21.3534229499441	33.1414432871879
5	-	YER038C	Verified	13	10	748	11.4572785062261	141.686635093443
5	-	YER039C	Verified	2	166	113	111.722871427475	24.0416305603426
5	-	YER039C-A	Uncharacterized	1	26	464	NA	NA
5	-	YER043C	Verified	103	34	227	30.9420249692024	51.4783614918408
5	-	YER044C	Verified	80	62	125	263.68310358065	28.0990984809662
5	-	YER045C	Verified	9	240	122	17.3781471969828	33.8567242623645
5	-	YER048C	Verified	92	76	121	228.690770922676	52.282186437003
5	-	YER050C	Verified	36	57	124	9.91471569444063	51.2395556527578
5	-	YER052C	Verified	24	82	112	24.7784384998884	35.6349242469653
5	-	YER053C	Verified	71	98	143	94.3468599365091	83.2300803656106
5	-	YER053C-A	Uncharacterized	7	50	369	34.7514987686383	51.1417265105138
5	-	YER054C	Verified	9	549	182	179.789537453595	31.879111935212
5	-	YER055C	Verified	76	62	83	38.9214661377984	174.397784369477
5	-	YER056C	Verified	81	87	121	42.2089745298816	60.6349683162781
5	-	YER056C-A	Verified	99	32	99	72.9739337800688	25.7945876175749
5	-	YER057C	Verified	80	43	101	32.1075723550013	81.3339877498401
5	-	YER061C	Verified	17	40	62	18.4592157758347	132.72907500974
5	-	YER062C	Verified	47	86	175	41.2109709399019	33.1358597125518
5	-	YER064C	Uncharacterized	127	82	256	31.1321814752769	134.899933287603
5	-	YER065C	Verified	34	268	122	108.78543535208	8.28933124429941
5	-	YER071C	Uncharacterized	48	22	223	30.2309960234091	54.964168695847
5	-	YER075C	Verified	6	162	123.5	12.4966662221037	15.8923461662105
5	-	YER076C	Uncharacterized	12	147	161.5	173.345075359859	69.8883850409806
5	-	YER078C	Verified	27	180	84	57.553344510875	28.1702698347762
5	-	YER082C	Verified	37	54	92	28.120183938672	45.3364963125504
5	-	YER083C	Verified	38	18	49	12.6163433485265	84.11566581029
5	-	YER085C	Uncharacterized	2	56	127.5	31.1126983722081	12.0208152801713
5	-	YER087C-B	Verified	52	40	213	22.5679049055298	40.1179022187274
5	-	YER088C	Verified	36	89	140	65.3139670033469	32.17613973512
5	-	YER088C-A	Dubious	83	1515	425	454.708175784084	74.8698076579365
5	-	YER089C	Verified	140	312	84	81.6225095784671	247.643057267814
5	-	YER091C	Verified	27	70	225	51.6283563508193	58.9898827580312
5	-	YER093C	Verified	3	56	58	16.6433169770932	0
5	-	YER093C-A	Verified	1	21	130	NA	NA
5	-	YER094C	Verified	66	90	154	109.730316796419	52.9843029928333
5	-	YER099C	Verified	49	32	74	90.8728460523817	384.435133148155
5	-	YER101C	Verified	10	49.5	153	127.351656622301	28.9758520150832
5	-	YER105C	Verified	13	19	124	12.7243961118104	66.9288753750902
5	-	YER107C	Verified	27	187	117	79.7073886554302	28.2521209147621
5	-	YER109C	Verified	1	191	276	NA	NA
5	-	YER110C	Verified	29	112	152	39.510739327017	25.2382733828951
5	-	YER113C	Verified	5	133	146	55.3561198062147	65.6467820993535
5	-	YER114C	Verified	1	298	201	NA	NA
5	-	YER115C	Verified	55	217	101	232.202900940938	47.5900917735702
5	-	YER116C	Verified	27	100	366	76.7899232171273	69.6339840730928
5	-	YER118C	Verified	41	186	179	24.3844462621605	50.1831766582407
5	-	YER119C	Verified	31	26	107	15.3733465760138	112.076164578677
5	-	YER122C	Verified	87	52	134	29.6185497118875	55.2926239042761
5	-	YER124C	Verified	134	40	341	37.6094199096579	92.7820766476705
5	-	YER126C	Verified	94	35	147	26.8364838551139	106.420169420047
5	-	YER130C	Uncharacterized	13	67	219	15.9506450315677	19.5047660184863
5	-	YER134C	Uncharacterized	106	40	254	74.8930066417784	271.797612624195
5	-	YER135C	Dubious	1	31	1524	NA	NA
5	-	YER137C	Uncharacterized	22	31	161	22.0224698317236	10.3940750688455
5	-	YER139C	Verified	26	105.5	703.5	25.216752673265	264.099223777731
5	-	YER142C	Verified	31	28	87	58.8674837678772	105.299695186888
5	-	YER144C	Verified	24	15	117	26.1943682408305	50.6827122285359
5	-	YER145C	Verified	35	26	128	107.178348183426	27.2793516273771
5	-	YER147C	Verified	44	63.5	77	27.4884946141512	45.0820253132276
5	-	YER149C	Verified	6	67.5	78	17.5888222080578	0
5	-	YER151C	Verified	26	80.5	75	21.1376441449846	7.26943019669461
5	-	YER152C	Verified	55	106	52	262.262704031522	99.7927650663913
5	-	YER156C	Uncharacterized	34	25	107	180.208695119829	11.1804196044332
5	-	YER158C	Uncharacterized	5	181	114	55.5760739887229	10.4067285925982
5	-	YER159C	Verified	64	168	125	38.6169631285248	25.0880542543626
5	-	YER161C	Verified	9	47	271	13.5071997262365	12.4977775802118
5	-	YER162C	Verified	8	35	115	11.1731502144331	55.7103478461843
5	-	YER163C	Uncharacterized	40	34	102	164.07080241508	36.4280024016464
5	-	YER168C	Verified	32	37	71	15.7802448977276	39.8647790015034
5	-	YER174C	Verified	6	125.5	97	14.1090987191481	7.22956891292051
5	-	YER175C	Verified	31	24	222	491.5130862739	49.2466908445612
5	-	YER180C	Verified	3	100	57	179.45194342776	14.4337567297406
5	-	YER180C-A	Verified	4	48	382	15	415.006325253001
5	-	YER181C	Dubious	1	609	51	NA	NA
5	-	YER183C	Verified	16	6	89	17.4049801302194	17.6888618439213
5	-	YER184C	Uncharacterized	3	346	345	170.810811523549	178.73257490825
5	-	YER186C	Uncharacterized	38	119	212	61.1401393763438	202.904144239699
5	+	YEL072W	Verified	12	130	258	161.198611731747	70.3852494016561
5	+	YEL071W	Verified	64	36	106	41.2791503542437	48.3842481213653
5	+	YEL070W	Uncharacterized	3	63	132	205.939311448786	0
5	+	YEL066W	Verified	11	34	77	216.166265974723	5.22232967867093
5	+	YEL065W	Verified	40	47	80	146.375244421614	31.2280281732572
5	+	YEL062W	Verified	11	13	139	47.984088271767	64.8968412174275
5	+	YEL059W	Dubious	1	190	2201	NA	NA
5	+	YEL058W	Verified	114	31	147.5	78.1467976577668	101.335375508516
5	+	YEL056W	Verified	2	44.5	140	9.19238815542512	42.4264068711929
5	+	YEL052W	Verified	46	43	66	83.4773364481827	14.7737853747615
5	+	YEL051W	Verified	91	47	127	17.9803650878821	30.5400675587944
5	+	YEL049W	Verified	2	186.5	142.5	238.294985259867	16.2634559672906
5	+	YEL044W	Verified	66	56	99	105.461861332921	34.8333260838038
5	+	YEL043W	Verified	11	37	95	12.0943262430252	16.9652050331902
5	+	YEL042W	Verified	151	144	144	45.3251466442448	102.496352812946
5	+	YEL041W	Verified	21	107	418	60.2580561695557	183.340276924786
5	+	YEL040W	Verified	47	16	138	14.9985198159602	33.9681926639977
5	+	YEL038W	Verified	26	19	59.5	11.9509896596957	56.0328063246469
5	+	YEL034W	Verified	132	53	203	62.2155521137659	94.0001722600437
5	+	YEL032W	Verified	24	48	152	22.9835716375282	31.9315390860791
5	+	YEL031W	Verified	22	20	102	9.29739525036762	23.7003753600611
5	+	YEL028W	Dubious	17	600	534	34.6008755414555	277.139153304108
5	+	YEL027W	Verified	184	63	253	32.7516029870006	43.1444882899636
5	+	YEL026W	Verified	98	98	82.5	47.0146390889029	23.6868642140083
5	+	YEL024W	Verified	63	76	444	26.202508058799	109.665763213027
5	+	YEL022W	Verified	2	74	74	9.89949493661167	0
5	+	YEL021W	Verified	61	33	67	20.6920432953758	28.655147641197
